时间,欧元兑美元
2020-02-27,1.10005
2020-02-28,1.10295
2020-03-02,1.11325
2020-03-03,1.11735
2020-03-04,1.11345
2020-03-05,1.12365
2020-03-06,1.1289
2020-03-09,1.14525
2020-03-10,1.1282
2020-03-11,1.1269
2020-03-12,1.1185
2020-03-13,1.1108
2020-03-16,1.11835
2020-03-17,1.0998
2020-03-18,1.09175
2020-03-19,1.0693
2020-03-20,1.06895
2020-03-23,1.0725
2020-03-24,1.079
2020-03-25,1.0882
2020-03-26,1.1034
2020-03-27,1.11385
2020-03-30,1.1044
2020-03-31,1.10355
2020-04-01,1.09635
2020-04-02,1.0857
2020-04-03,1.0799
2020-04-06,1.07915
2020-04-07,1.0892
2020-04-08,1.0857
2020-04-09,1.09305
2020-04-10,1.0936
2020-04-13,1.091
2020-04-14,1.0982
2020-04-15,1.0909
2020-04-16,1.08385
2020-04-17,1.0875
2020-04-20,1.0864
2020-04-21,1.08585
2020-04-22,1.08225
2020-04-23,1.0777
2020-04-24,1.08225
2020-04-27,1.0829
2020-04-28,1.082
2020-04-29,1.08745
2020-04-30,1.0954
2020-05-01,1.09805
2020-05-04,1.09075
2020-05-05,1.0838
2020-05-06,1.0796
2020-05-07,1.0834
2020-05-08,1.0839
2020-05-11,1.08075
2020-05-12,1.08485
2020-05-13,1.08185
2020-05-14,1.0804
2020-05-15,1.0819
2020-05-18,1.0914
2020-05-19,1.0924
2020-05-20,1.098
2020-05-21,1.095
2020-05-22,1.0902
2020-05-25,1.0897
2020-05-26,1.09825
2020-05-27,1.10085
2020-05-28,1.1077
2020-05-29,1.1094
2020-06-01,1.11365
2020-06-02,1.1171
2020-06-03,1.1233
2020-06-04,1.1338
2020-06-05,1.1284
2020-06-08,1.1294
2020-06-09,1.13415
2020-06-10,1.1376
2020-06-11,1.1297
2020-06-12,1.1256
2020-06-15,1.13225
2020-06-16,1.1263
2020-06-17,1.12425
2020-06-18,1.12045
2020-06-19,1.11865
2020-06-22,1.126
2020-06-23,1.13085
2020-06-24,1.12505
2020-06-25,1.1218
2020-06-26,1.1233
2020-06-29,1.1241
2020-06-30,1.12335
2020-07-01,1.12525
2020-07-02,1.124
2020-07-03,1.12495
2020-07-06,1.13085
2020-07-07,1.1274
2020-07-08,1.1329
2020-07-09,1.12845
2020-07-10,1.13
2020-07-13,1.1343
2020-07-14,1.13975
2020-07-15,1.14105
2020-07-16,1.13845
2020-07-17,1.14285
2020-07-20,1.1447
2020-07-21,1.15265
2020-07-22,1.1569
2020-07-23,1.15965
2020-07-24,1.1649
2020-07-27,1.17525
2020-07-28,1.1718
2020-07-29,1.1792
2020-07-30,1.18465
2020-07-31,1.1777
2020-08-03,1.17625
2020-08-04,1.18025
2020-08-05,1.1863
2020-08-06,1.1877
2020-08-07,1.1788
2020-08-10,1.17365
2020-08-11,1.1739
2020-08-12,1.1784
2020-08-13,1.1815
2020-08-14,1.1837
2020-08-17,1.187
2020-08-18,1.1931
2020-08-19,1.18375
2020-08-20,1.18605
2020-08-21,1.17965
2020-08-24,1.1787
2020-08-25,1.1834
2020-08-26,1.1832
2020-08-27,1.18215
2020-08-28,1.1906
2020-08-31,1.1936
2020-09-01,1.1911
2020-09-02,1.18545
2020-09-03,1.1851
2020-09-04,1.1839
2020-09-07,1.18165
2020-09-08,1.17755
2020-09-09,1.18045
2020-09-10,1.18145
2020-09-11,1.18465
2020-09-14,1.18635
2020-09-15,1.18465
2020-09-16,1.18155
2020-09-17,1.18485
2020-09-18,1.18395
2020-09-21,1.17705
2020-09-22,1.1709
2020-09-23,1.166
2020-09-24,1.16695
2020-09-25,1.16305
2020-09-28,1.16645
2020-09-29,1.17435
2020-09-30,1.1722
2020-10-01,1.175
2020-10-02,1.17165
2020-10-05,1.1783
2020-10-06,1.17335
2020-10-07,1.1763
2020-10-08,1.17595
2020-10-09,1.18285
2020-10-12,1.1813
2020-10-13,1.1745
2020-10-14,1.17455
2020-10-15,1.1707
2020-10-16,1.17165
2020-10-19,1.17665
2020-10-20,1.1822
2020-10-21,1.18595
2020-10-22,1.1819
2020-10-23,1.186
2020-10-26,1.1809
2020-10-27,1.17955
2020-10-28,1.17465
2020-10-29,1.1672
2020-10-30,1.16465
2020-11-02,1.164
2020-11-03,1.172
2020-11-04,1.1723
2020-11-05,1.17165
2020-11-06,1.1827
2020-11-09,1.1813
2020-11-10,1.1813
2020-11-11,1.17775
2020-11-12,1.1806
2020-11-13,1.18065
2020-11-16,1.1854
2020-11-17,1.1861
2020-11-18,1.18545
2020-11-19,1.1873
2020-11-20,1.1879
2020-11-23,1.1842
2020-11-24,1.18925
2020-11-25,1.19135
2020-11-26,1.1915
2020-11-27,1.1961
2020-11-30,1.1925
2020-12-01,1.20715
2020-12-02,1.21155
2020-12-03,1.21475
2020-12-04,1.2146
2020-12-07,1.21095
2020-12-08,1.2105
2020-12-09,1.2081
2020-12-10,1.21415
2020-12-11,1.21405
2020-12-14,1.21425
2020-12-15,1.2154
2020-12-16,1.2195
2020-12-17,1.2269
2020-12-18,1.2262
2020-12-21,1.22435
2020-12-22,1.21625
2020-12-23,1.2187
2020-12-24,1.21845
2020-12-25,1.21855
2020-12-28,1.22145
2020-12-29,1.225
2020-12-30,1.23
2020-12-31,1.22165
2021-01-04,1.2252
2021-01-05,1.22985
2021-01-06,1.2328
2021-01-07,1.2268
2021-01-08,1.22225
2021-01-11,1.215
2021-01-12,1.2208
2021-01-13,1.2158
2021-01-14,1.2156
2021-01-15,1.20755
2021-01-18,1.2077
2021-01-19,1.21285
2021-01-20,1.21055
2021-01-21,1.21675
2021-01-22,1.21715
2021-01-25,1.21415
2021-01-26,1.216
2021-01-27,1.2112
2021-01-28,1.21225
2021-01-29,1.21375
2021-02-01,1.20605
2021-02-02,1.20425
2021-02-03,1.2035
2021-02-04,1.1961
2021-02-05,1.2049
2021-02-08,1.205
2021-02-09,1.212
2021-02-10,1.2115
2021-02-11,1.213
2021-02-12,1.2118
2021-02-15,1.2128
2021-02-16,1.21035
2021-02-17,1.2039
2021-02-18,1.2093
2021-02-19,1.21175
2021-02-22,1.215
2021-02-23,1.2148
2021-02-24,1.2169
2021-02-25,1.2175
2021-02-26,1.2074
2021-03-01,1.20485
2021-03-02,1.209
2021-03-03,1.2064
2021-03-04,1.1971
2021-03-05,1.19105
2021-03-08,1.1846
2021-03-09,1.1901
2021-03-10,1.1929
2021-03-11,1.1983
2021-03-12,1.1952
2021-03-15,1.19285
2021-03-16,1.1902
2021-03-17,1.1981
2021-03-18,1.19155
2021-03-19,1.1904
2021-03-22,1.19325
2021-03-23,1.18485
2021-03-24,1.1813
2021-03-25,1.17635
2021-03-26,1.17935
2021-03-29,1.17645
2021-03-30,1.1716
2021-03-31,1.17305
2021-04-01,1.17785
2021-04-02,1.17605
2021-04-05,1.1812
2021-04-06,1.1876
2021-04-07,1.187
2021-04-08,1.1916
2021-04-09,1.1901
2021-04-12,1.19105
2021-04-13,1.19485
2021-04-14,1.198
2021-04-15,1.1966
2021-04-16,1.1982
2021-04-19,1.20365
2021-04-20,1.2036
2021-04-21,1.20345
2021-04-22,1.20165
2021-04-23,1.2097
2021-04-26,1.2086
2021-04-27,1.2092
2021-04-28,1.2126
2021-04-29,1.21195
2021-04-30,1.2123
2021-05-03,1.20625
2021-05-04,1.2013
2021-05-05,1.20065
2021-05-06,1.2064
2021-05-07,1.2164
2021-05-10,1.21285
2021-05-11,1.21485
2021-05-12,1.20715
2021-05-13,1.20785
2021-05-14,1.2144
2021-05-17,1.21515
2021-05-18,1.2222
2021-05-19,1.21765
2021-05-20,1.2228
2021-05-21,1.218
2021-05-24,1.2217
2021-05-25,1.2251
2021-05-26,1.21925
2021-05-27,1.21945
2021-05-28,1.2192
2021-05-31,1.2226
2021-06-01,1.2213
2021-06-02,1.22105
2021-06-03,1.2127
2021-06-04,1.21665
2021-06-07,1.21895
2021-06-08,1.2173
2021-06-09,1.2182
2021-06-10,1.21735
2021-06-11,1.21085
2021-06-14,1.21205
2021-06-15,1.2126
2021-06-16,1.19945
2021-06-17,1.1907
2021-06-18,1.1864
2021-06-21,1.1919
2021-06-22,1.1941
2021-06-23,1.19255
2021-06-24,1.19315
2021-06-25,1.19355
2021-06-28,1.19265
2021-06-29,1.18975
2021-06-30,1.1856
2021-07-01,1.18495
2021-07-02,1.18655
2021-07-05,1.18635
2021-07-06,1.18235
2021-07-07,1.1791
2021-07-08,1.1846
2021-07-09,1.18775
2021-07-12,1.18605
2021-07-13,1.17765
2021-07-14,1.1836
2021-07-15,1.18105
2021-07-16,1.1805
2021-07-19,1.17985
2021-07-20,1.178
2021-07-21,1.17945
2021-07-22,1.1772
2021-07-23,1.1771
2021-07-26,1.18025
2021-07-27,1.1817
2021-07-28,1.18455
2021-07-29,1.1887
2021-07-30,1.18705
2021-08-02,1.187
2021-08-03,1.1864
2021-08-04,1.18375
2021-08-05,1.1833
2021-08-06,1.1761
2021-08-09,1.1737
2021-08-10,1.1722
2021-08-11,1.174
2021-08-12,1.173
2021-08-13,1.17945
2021-08-16,1.1779
2021-08-17,1.1708
2021-08-18,1.171
2021-08-19,1.1675
2021-08-20,1.1699
2021-08-23,1.1746
2021-08-24,1.1756
2021-08-25,1.17725
2021-08-26,1.1752
2021-08-27,1.1796
2021-08-30,1.17965
2021-08-31,1.1809
2021-09-01,1.18395
2021-09-02,1.18745
2021-09-03,1.18795
2021-09-06,1.187
2021-09-07,1.1842
2021-09-08,1.18145
2021-09-09,1.18265
2021-09-10,1.18105
2021-09-13,1.18105
2021-09-14,1.1804
2021-09-15,1.1817
2021-09-16,1.17685
2021-09-17,1.17245
2021-09-20,1.17265
2021-09-21,1.1727
2021-09-22,1.16875
2021-09-23,1.17385
2021-09-24,1.172
2021-09-27,1.16955
2021-09-28,1.16835
2021-09-29,1.1597
2021-09-30,1.1577
2021-10-01,1.15945
2021-10-04,1.162
2021-10-05,1.15975
2021-10-06,1.15565
2021-10-07,1.1552
2021-10-08,1.1574
2021-10-11,1.1553
2021-10-12,1.15295
2021-10-13,1.15955
2021-10-14,1.1597
2021-10-15,1.1599
2021-10-18,1.16115
2021-10-19,1.16325
2021-10-20,1.1651
2021-10-21,1.16245
2021-10-22,1.1642
2021-10-25,1.16085
2021-10-26,1.1596
2021-10-27,1.1603
2021-10-28,1.16825
2021-10-29,1.15625
2021-11-01,1.1607
2021-11-02,1.15795
2021-11-03,1.16115
2021-11-04,1.15545
2021-11-05,1.1568
2021-11-08,1.1588
2021-11-09,1.1594
2021-11-10,1.1479
2021-11-11,1.145
2021-11-12,1.14435
2021-11-15,1.1367
2021-11-16,1.13195
2021-11-17,1.1319
2021-11-18,1.1372
2021-11-19,1.12815
2021-11-22,1.1237
2021-11-23,1.1249
2021-11-24,1.12005
2021-11-25,1.1209
2021-11-26,1.1319
2021-11-29,1.1292
2021-11-30,1.13395
2021-12-01,1.132
2021-12-02,1.1303
2021-12-03,1.1311
2021-12-06,1.1285
2021-12-07,1.12685
2021-12-08,1.1342
2021-12-09,1.1293
2021-12-10,1.1316
2021-12-13,1.1286
2021-12-14,1.12575
2021-12-15,1.12945
2021-12-16,1.13305
2021-12-17,1.12365
2021-12-20,1.12765
2021-12-21,1.1286
2021-12-22,1.13265
2021-12-23,1.1328
2021-12-24,1.1318
2021-12-27,1.13275
2021-12-28,1.1309
2021-12-29,1.13475
2021-12-30,1.13255
2021-12-31,1.13695
2022-01-03,1.1298
2022-01-04,1.1289
2022-01-05,1.13125
2022-01-06,1.12985
2022-01-07,1.13615
2022-01-10,1.1328
2022-01-11,1.13695
2022-01-12,1.14415
2022-01-13,1.1455
2022-01-14,1.1415
2022-01-17,1.14065
2022-01-18,1.1328
2022-01-19,1.13425
2022-01-20,1.13105
2022-01-21,1.1344
2022-01-24,1.1324
2022-01-25,1.13015
2022-01-26,1.12415
2022-01-27,1.11445
2022-01-28,1.11485
2022-01-31,1.1233
2022-02-01,1.12735
2022-02-02,1.13045
2022-02-03,1.1442
2022-02-04,1.14515
2022-02-07,1.14415
2022-02-08,1.1417
2022-02-09,1.14225
2022-02-10,1.1428
2022-02-11,1.1349
2022-02-14,1.13065
2022-02-15,1.13575
2022-02-16,1.13745
2022-02-17,1.1362
2022-02-18,1.1324
2022-02-21,1.13095
2022-02-22,1.13255
2022-02-23,1.13055
2022-02-24,1.1193
2022-02-25,1.12725
2022-02-28,1.12195
2022-03-01,1.1123
2022-03-02,1.1118
2022-03-03,1.1066
2022-03-04,1.09335
2022-03-07,1.0854
2022-03-08,1.0895
2022-03-09,1.10755
2022-03-10,1.0989
2022-03-11,1.09125
2022-03-14,1.0941
2022-03-15,1.0955
2022-03-16,1.1035
2022-03-17,1.1092
2022-03-18,1.10505
2022-03-21,1.1015
2022-03-22,1.1031
2022-03-23,1.1005
2022-03-24,1.09975
2022-03-25,1.09825
2022-03-28,1.0987
2022-03-29,1.10865
2022-03-30,1.11575
2022-03-31,1.10665
2022-04-01,1.1047
2022-04-04,1.0971
2022-04-05,1.09045
2022-04-06,1.08955
2022-04-07,1.08795
2022-04-08,1.08765
2022-04-11,1.08835
2022-04-12,1.0827
2022-04-13,1.0893
2022-04-14,1.0829
2022-04-15,1.0814
2022-04-18,1.07815
2022-04-19,1.0787
2022-04-20,1.0855
2022-04-21,1.08325
2022-04-22,1.0801
2022-04-25,1.07125
2022-04-26,1.06375
2022-04-27,1.0558
2022-04-28,1.05
2022-04-29,1.05445
2022-05-02,1.05075
2022-05-03,1.05205
2022-05-04,1.06225
2022-05-05,1.0542
2022-05-06,1.05465
2022-05-09,1.0561
2022-05-10,1.05305
2022-05-11,1.05125
2022-05-12,1.03815
2022-05-13,1.04135
2022-05-16,1.0433
2022-05-17,1.055
2022-05-18,1.0461
2022-05-19,1.05845
2022-05-20,1.0563
2022-05-23,1.069
2022-05-24,1.07345
2022-05-25,1.06795
2022-05-26,1.07285
2022-05-27,1.0735
2022-05-30,1.07785
2022-05-31,1.07345
2022-06-01,1.065
2022-06-02,1.0747
2022-06-03,1.07184
2022-06-06,1.0696
2022-06-07,1.07055
2022-06-08,1.07165
2022-06-09,1.06165
2022-06-10,1.05182
2022-06-13,1.0407
2022-06-14,1.0416
2022-06-15,1.0445
2022-06-16,1.0551
2022-06-17,1.04945
2022-06-20,1.0508
2022-06-21,1.05345
2022-06-22,1.05665
2022-06-23,1.0523
2022-06-24,1.0555
2022-06-27,1.05825
2022-06-28,1.052
2022-06-29,1.04415
2022-06-30,1.0483
2022-07-01,1.0428
2022-07-04,1.04235
2022-07-05,1.02645
2022-07-06,1.0183
2022-07-07,1.0161
2022-07-08,1.0186
2022-07-11,1.004
2022-07-12,1.0038
2022-07-13,1.0058
2022-07-14,1.00185
2022-07-15,1.0085
2022-07-18,1.0143
2022-07-19,1.0227
2022-07-20,1.0181
2022-07-21,1.023
2022-07-22,1.0215
2022-07-25,1.022
2022-07-26,1.0118
2022-07-27,1.0197
2022-07-28,1.0196
2022-07-29,1.0226
2022-08-01,1.0262
2022-08-02,1.01665
2022-08-03,1.0167
2022-08-04,1.0248
2022-08-05,1.01805
2022-08-08,1.01965
2022-08-09,1.02125
2022-08-10,1.0301
2022-08-11,1.0321
2022-08-12,1.02595
2022-08-15,1.016
2022-08-16,1.0171
2022-08-17,1.0178
2022-08-18,1.00875
2022-08-19,1.00395
2022-08-22,0.9942
2022-08-23,0.9969
2022-08-24,0.9967
2022-08-25,0.9974
2022-08-26,0.9964
2022-08-29,0.9998
2022-08-30,1.00145
2022-08-31,1.0054
2022-09-01,0.9946
2022-09-02,0.99545
2022-09-05,0.9931
2022-09-06,0.99045
2022-09-07,1.00075
2022-09-08,0.99995
2022-09-09,1.0046
2022-09-12,1.0122
2022-09-13,0.9968
2022-09-14,0.99815
2022-09-15,0.9999
2022-09-16,1.0015
2022-09-19,1.00255
2022-09-20,0.99695
2022-09-21,0.98375
2022-09-22,0.9835
2022-09-23,0.9692
2022-09-26,0.96095
2022-09-27,0.95935
2022-09-28,0.97365
2022-09-29,0.9815
2022-09-30,0.98045
2022-10-03,0.98255
2022-10-04,0.9986
2022-10-05,0.9885
2022-10-06,0.9792
2022-10-07,0.97385
2022-10-10,0.97035
2022-10-11,0.9708
2022-10-12,0.97029
2022-10-13,0.9778
2022-10-14,0.9722
2022-10-17,0.98425
2022-10-18,0.98595
2022-10-19,0.9773
2022-10-20,0.9787
2022-10-21,0.98625
2022-10-24,0.98745
2022-10-25,0.99653
2022-10-26,1.00792
2022-10-27,0.99642
2022-10-28,0.9965
2022-10-31,0.9882
2022-11-01,0.98737
2022-11-02,0.98173
2022-11-03,0.97492
2022-11-04,0.99537
2022-11-07,1.00227
2022-11-08,1.00737
2022-11-09,1.00133
2022-11-10,1.02105
2022-11-11,1.0354
2022-11-14,1.03268
2022-11-15,1.03475
2022-11-16,1.03948
2022-11-17,1.03642
2022-11-18,1.03244
2022-11-21,1.02415
2022-11-22,1.03043
2022-11-23,1.03952
2022-11-24,1.0413
2022-11-25,1.03969
2022-11-28,1.03388
2022-11-29,1.03295
2022-11-30,1.0407
2022-12-01,1.05257
2022-12-02,1.05413
2022-12-05,1.0491
2022-12-06,1.0464
2022-12-07,1.05043
2022-12-08,1.0554
2022-12-09,1.0532
2022-12-12,1.05388
2022-12-13,1.06328
2022-12-14,1.06825
2022-12-15,1.06268
2022-12-16,1.05868
2022-12-19,1.06072
2022-12-20,1.06222
2022-12-21,1.06047
2022-12-22,1.05958
2022-12-23,1.06144
2022-12-26,1.06364
2022-12-27,1.06395
2022-12-28,1.06119
2022-12-29,1.06614
2022-12-30,1.07034
2023-01-02,1.06675
2023-01-03,1.05478
2023-01-04,1.06037
2023-01-05,1.05213
2023-01-06,1.06442
2023-01-09,1.07325
2023-01-10,1.07338
2023-01-11,1.07567
2023-01-12,1.08523
2023-01-13,1.0833
2023-01-16,1.08218
2023-01-17,1.07885
2023-01-18,1.07942
2023-01-19,1.08302
2023-01-20,1.08568
2023-01-23,1.08722
2023-01-24,1.08882
2023-01-25,1.09158
2023-01-26,1.0892
2023-01-27,1.0869
2023-01-30,1.08509
2023-01-31,1.08619
2023-02-01,1.09895
2023-02-02,1.09102
2023-02-03,1.0795
2023-02-06,1.0726
2023-02-07,1.07275
2023-02-08,1.07138
2023-02-09,1.07419
2023-02-10,1.06772
2023-02-13,1.07248
2023-02-14,1.07359
2023-02-15,1.0687
2023-02-16,1.06725
2023-02-17,1.06938
2023-02-20,1.06853
2023-02-21,1.06472
2023-02-22,1.0605
2023-02-23,1.05957
2023-02-24,1.05452
2023-02-27,1.06088
2023-02-28,1.05762
2023-03-01,1.06688
2023-03-02,1.05972
2023-03-03,1.06349
2023-03-06,1.06822
2023-03-07,1.05492
2023-03-08,1.05442
2023-03-09,1.05822
2023-03-10,1.06399
2023-03-13,1.07284
2023-03-14,1.07324
2023-03-15,1.05773
2023-03-16,1.06117
2023-03-17,1.06664
2023-03-20,1.07232
2023-03-21,1.0769
2023-03-22,1.08563
2023-03-23,1.08322
2023-03-24,1.07599
2023-03-27,1.07985
2023-03-28,1.08452
2023-03-29,1.08442
2023-03-30,1.09052
2023-03-31,1.08414
2023-04-03,1.09032
2023-04-04,1.09559
2023-04-05,1.09072
2023-04-06,1.09212
2023-04-07,1.09069
2023-04-10,1.08612
2023-04-11,1.0913
2023-04-12,1.09918
2023-04-13,1.10468
2023-04-14,1.09939
2023-04-17,1.09278
2023-04-18,1.09735
2023-04-19,1.09558
2023-04-20,1.09707
2023-04-21,1.09905
2023-04-24,1.10462
2023-04-25,1.09742
2023-04-26,1.10402
2023-04-27,1.10292
2023-04-28,1.10185
2023-05-01,1.09762
2023-05-02,1.09992
2023-05-03,1.10618
2023-05-04,1.1012
2023-05-05,1.10174
2023-05-08,1.10038
2023-05-09,1.09608
2023-05-10,1.0983
2023-05-11,1.09154
2023-05-12,1.08502
2023-05-15,1.08742
2023-05-16,1.08627
2023-05-17,1.08392
2023-05-18,1.07698
2023-05-19,1.08025
2023-05-22,1.08128
2023-05-23,1.07715
2023-05-24,1.07498
2023-05-25,1.07252
2023-05-26,1.0722
2023-05-29,1.07073
2023-05-30,1.07348
2023-05-31,1.06897
2023-06-01,1.07619
2023-06-02,1.07072
2023-06-05,1.07133
2023-06-06,1.06934
2023-06-07,1.06988
2023-06-08,1.07823
2023-06-09,1.07475
2023-06-12,1.07584
2023-06-13,1.07934
2023-06-14,1.08322
2023-06-15,1.09452
2023-06-16,1.0938
2023-06-19,1.09214
2023-06-20,1.09178
2023-06-21,1.09864
2023-06-22,1.09558
2023-06-23,1.08917
2023-06-26,1.09058
2023-06-27,1.09605
2023-06-28,1.09132
2023-06-29,1.08647
2023-06-30,1.09115
2023-07-03,1.09114
2023-07-04,1.08793
2023-07-05,1.08539
2023-07-06,1.0889
2023-07-07,1.0968
2023-07-10,1.10013
2023-07-11,1.10084
2023-07-12,1.11297
2023-07-13,1.12262
2023-07-14,1.12285
2023-07-17,1.12378
2023-07-18,1.12288
2023-07-19,1.1202
2023-07-20,1.11294
2023-07-21,1.11257
2023-07-24,1.1064
2023-07-25,1.10562
2023-07-26,1.10858
2023-07-27,1.09774
2023-07-28,1.1017
2023-07-31,1.09968
2023-08-01,1.09842
2023-08-02,1.09378
2023-08-03,1.09498
2023-08-04,1.10095
2023-08-07,1.10024
2023-08-08,1.09564
2023-08-09,1.09742
2023-08-10,1.0981
2023-08-11,1.09475
2023-08-14,1.09058
2023-08-15,1.09045
2023-08-16,1.0879
2023-08-17,1.08725
2023-08-18,1.08737
2023-08-21,1.08958
2023-08-22,1.08458
2023-08-23,1.08628
2023-08-24,1.08105
2023-08-25,1.07945
2023-08-28,1.0819
2023-08-29,1.08799
2023-08-30,1.09229
2023-08-31,1.08432
2023-09-01,1.07773
2023-09-04,1.0796
2023-09-05,1.07222
2023-09-06,1.07268
2023-09-07,1.06959
2023-09-08,1.07002
2023-09-11,1.07498
2023-09-12,1.07545
2023-09-13,1.07298
2023-09-14,1.06427
2023-09-15,1.06598
2023-09-18,1.06919
2023-09-19,1.06792
2023-09-20,1.06608
2023-09-21,1.06615
2023-09-22,1.06565
2023-09-25,1.05933
2023-09-26,1.05722
2023-09-27,1.05028
2023-09-28,1.05659
2023-09-29,1.05697
2023-10-02,1.04774
2023-10-03,1.04662
2023-10-04,1.05042
2023-10-05,1.05502
2023-10-06,1.05865
2023-10-09,1.05668
2023-10-10,1.06054
2023-10-11,1.06194
2023-10-12,1.05288
2023-10-13,1.05087
2023-10-16,1.05608
2023-10-17,1.05772
2023-10-18,1.05364
2023-10-19,1.05819
2023-10-20,1.05945
2023-10-23,1.06698
2023-10-24,1.05902
2023-10-25,1.05662
2023-10-26,1.05625
2023-10-27,1.05645
2023-10-30,1.06152
2023-10-31,1.05757
2023-11-01,1.05702
2023-11-02,1.06218
2023-11-03,1.07297
2023-11-06,1.0717
2023-11-07,1.07
2023-11-08,1.07093
2023-11-09,1.06682
2023-11-10,1.06865
2023-11-13,1.06982
2023-11-14,1.08792
2023-11-15,1.0847
2023-11-16,1.08522
2023-11-17,1.09162
2023-11-20,1.09399
2023-11-21,1.09108
2023-11-22,1.08888
2023-11-23,1.09058
2023-11-24,1.09405
2023-11-27,1.09538
2023-11-28,1.09929
2023-11-29,1.09692
2023-11-30,1.08879
2023-12-01,1.08835
2023-12-04,1.08365
2023-12-05,1.0798
2023-12-06,1.07642
2023-12-07,1.07938
2023-12-08,1.07635
2023-12-11,1.07648
2023-12-12,1.07944
2023-12-13,1.08748
2023-12-14,1.0992
2023-12-15,1.0895
2023-12-18,1.09238
2023-12-19,1.0981
2023-12-20,1.09425
2023-12-21,1.10112
2023-12-22,1.10135
2023-12-25,1.10084
2023-12-26,1.10422
2023-12-27,1.11052
2023-12-28,1.10618
2023-12-29,1.10374
2024-01-01,1.10479
2024-01-02,1.09413
2024-01-03,1.09222
2024-01-04,1.09434
2024-01-05,1.09422
2024-01-08,1.09508
2024-01-09,1.09312
2024-01-10,1.09728
2024-01-11,1.09722
2024-01-12,1.09505
2024-01-15,1.09504
2024-01-16,1.08742
2024-01-17,1.08824
2024-01-18,1.08747
2024-01-19,1.08983
2024-01-22,1.08828
2024-01-23,1.08539
2024-01-24,1.08848
2024-01-25,1.08462
2024-01-26,1.0854
2024-01-29,1.08334
2024-01-30,1.0845
2024-01-31,1.08179
2024-02-01,1.08718
2024-02-02,1.07883
2024-02-05,1.07428
2024-02-06,1.07545
2024-02-07,1.07722
2024-02-08,1.07778
2024-02-09,1.07848
2024-02-12,1.07722
2024-02-13,1.07088
2024-02-14,1.07279
2024-02-15,1.07728
2024-02-16,1.07775
2024-02-19,1.07793
2024-02-20,1.08078
2024-02-21,1.08189
2024-02-22,1.08228
2024-02-23,1.08212
2024-02-26,1.08512
2024-02-27,1.08442
2024-02-28,1.08382
2024-02-29,1.08052
2024-03-01,1.08395
2024-03-04,1.08558
2024-03-05,1.08568
2024-03-06,1.08988
2024-03-07,1.09482
2024-03-08,1.09384
2024-03-11,1.09258
2024-03-12,1.09268
2024-03-13,1.09474
2024-03-14,1.0883
2024-03-15,1.08875
2024-03-18,1.08722
2024-03-19,1.08662
2024-03-20,1.09222
2024-03-21,1.08598
2024-03-22,1.08079
2024-03-25,1.08374
2024-03-26,1.08311
2024-03-27,1.08279
2024-03-28,1.07881
2024-03-29,1.07908
2024-04-01,1.07432
2024-04-02,1.07693
2024-04-03,1.08359
2024-04-04,1.08369
2024-04-05,1.08371
2024-04-08,1.08594
2024-04-09,1.0857
2024-04-10,1.07424
2024-04-11,1.07262
2024-04-12,1.06411
2024-04-15,1.06245
2024-04-16,1.06186
2024-04-17,1.06729
2024-04-18,1.06432
2024-04-19,1.06564
2024-04-22,1.0654
2024-04-23,1.07013
2024-04-24,1.06989
2024-04-25,1.073
2024-04-26,1.06932
2024-04-29,1.07204
2024-04-30,1.06655
2024-05-01,1.07107
2024-05-02,1.07255
2024-05-03,1.07625
2024-05-06,1.07685
2024-05-07,1.0755
2024-05-08,1.07483
2024-05-09,1.0782
2024-05-10,1.07707
2024-05-13,1.07897
2024-05-14,1.08193
2024-05-15,1.0884
2024-05-16,1.08672
2024-05-17,1.08694
2024-05-20,1.08567
2024-05-21,1.08539
2024-05-22,1.08225
2024-05-23,1.08154
2024-05-24,1.08466
2024-05-27,1.08584
2024-05-28,1.08567
2024-05-29,1.08011
2024-05-30,1.08415
2024-05-31,1.08481
2024-06-03,1.09043
2024-06-04,1.08791
2024-06-05,1.08685
2024-06-06,1.08899
2024-06-07,1.08017
2024-06-10,1.07652
2024-06-11,1.07404
2024-06-12,1.08093
2024-06-13,1.07369
2024-06-14,1.07027
2024-06-17,1.07343
2024-06-18,1.074
2024-06-19,1.07432
2024-06-20,1.0702
2024-06-21,1.06927
2024-06-24,1.0734
2024-06-25,1.07142
2024-06-26,1.06843
2024-06-27,1.07039
2024-06-28,1.0714
2024-07-01,1.07405
2024-07-02,1.07455
2024-07-03,1.07884
2024-07-04,1.08122
2024-07-05,1.08405
2024-07-08,1.08244
2024-07-09,1.08138
2024-07-10,1.083
2024-07-11,1.08681
2024-07-12,1.09071
2024-07-15,1.08943
2024-07-16,1.08993
2024-07-17,1.09392
2024-07-18,1.08964
2024-07-19,1.08807
2024-07-22,1.08911
2024-07-23,1.08539
2024-07-24,1.084
2024-07-25,1.08454
2024-07-26,1.08558
2024-07-29,1.08212
2024-07-30,1.08149
2024-07-31,1.08256
2024-08-01,1.07917
2024-08-02,1.09112
2024-08-05,1.09515
2024-08-06,1.09311
2024-08-07,1.09225
2024-08-08,1.09187
2024-08-09,1.09164
2024-08-12,1.09313
2024-08-13,1.09938
2024-08-14,1.10124
2024-08-15,1.09714
2024-08-16,1.10285
2024-08-19,1.10855
2024-08-20,1.11302
2024-08-21,1.11502
