时间,沪深300指数:涨跌幅
2025-01-21,0.076719
2025-01-22,-0.928815
2025-01-23,0.177173
2025-01-24,0.765556
2025-01-27,-0.411794
2025-02-05,-0.576236
2025-02-06,1.258117
2025-02-07,1.297777
2025-02-10,0.214735
2025-02-11,-0.459531
2025-02-12,0.945795
2025-02-13,-0.375572
2025-02-14,0.867285
2025-02-17,0.212993
2025-02-18,-0.876917
2025-02-19,0.699689
2025-02-20,-0.285884
2025-02-21,1.26112
2025-02-24,-0.21936
2025-02-25,-1.110064
2025-02-26,0.873506
2025-02-27,0.206432
2025-02-28,-1.967362
2025-03-03,-0.040485
2025-03-04,-0.083658
2025-03-05,0.446559
2025-03-06,1.375153
2025-03-07,-0.308945
2025-03-10,-0.385711
2025-03-11,0.321062
2025-03-12,-0.359876
2025-03-13,-0.398556
2025-03-14,2.428109
2025-03-17,-0.243828
2025-03-18,0.273602
2025-03-19,0.06101
2025-03-20,-0.877175
2025-03-21,-1.516889
2025-03-24,0.514804
2025-03-25,-0.064894
2025-03-26,-0.329032
2025-03-27,0.333093
2025-03-28,-0.438548
2025-03-31,-0.711607
2025-04-01,0.009737
2025-04-02,-0.08484
2025-04-03,-0.589087
2025-04-07,-7.045515
2025-04-08,1.7083
2025-04-09,0.987063
2025-04-10,1.310645
2025-04-11,0.412346
2025-04-14,0.229982
2025-04-15,0.055667
2025-04-16,0.308027
2025-04-17,-0.015858
2025-04-18,0.007977
2025-04-21,0.327569
2025-04-22,-0.024529
2025-04-23,0.077438
2025-04-24,-0.066678
2025-04-25,0.069663
2025-04-28,-0.141931
2025-04-29,-0.172997
2025-04-30,-0.119367
2025-05-06,1.00706
2025-05-07,0.606127
2025-05-08,0.555098
2025-05-09,-0.174926
2025-05-12,1.155777
2025-05-13,0.145188
2025-05-14,1.205066
2025-05-15,-0.913256
2025-05-16,-0.463601
2025-05-19,-0.307016
2025-05-20,0.542286
2025-05-21,0.467147
2025-05-22,-0.064233
2025-05-23,-0.807156
2025-05-26,-0.57099
2025-05-27,-0.536508
2025-05-28,-0.082312
2025-05-29,0.585553
2025-05-30,-0.478594
2025-06-03,0.306763
2025-06-04,0.434324
2025-06-05,0.227795
2025-06-06,-0.09211
2025-06-09,0.290703
2025-06-10,-0.509124
2025-06-11,0.754372
2025-06-12,-0.062291
2025-06-13,-0.719824
2025-06-16,0.248769
2025-06-17,-0.088195
2025-06-18,0.11865
2025-06-19,-0.822706
2025-06-20,0.092454
2025-06-23,0.292652
2025-06-24,1.195795
2025-06-25,1.435233
2025-06-26,-0.354709
2025-06-27,-0.61484
2025-06-30,0.365176
2025-07-01,0.169786
2025-07-02,0.023407
2025-07-03,0.618272
2025-07-04,0.356239
2025-07-07,-0.427623
2025-07-08,0.839259
2025-07-09,-0.176371
2025-07-10,0.466596
2025-07-11,0.119269
2025-07-14,0.071256
2025-07-15,0.034761
2025-07-16,-0.295156
2025-07-17,0.681001
2025-07-18,0.596298
2025-07-21,0.666706
2025-07-22,0.816305
2025-07-23,0.019672
2025-07-24,0.710436
2025-07-25,-0.527192
2025-07-28,0.209849
2025-07-29,0.391712
2025-07-30,-0.01895
2025-07-31,-1.822268
2025-08-01,-0.506984
2025-08-04,0.389001
2025-08-05,0.804473
2025-08-06,0.244555
2025-08-07,0.028706
2025-08-08,-0.23572
2025-08-11,0.427377
2025-08-12,0.51703
2025-08-13,0.79039
2025-08-14,-0.078162
2025-08-15,0.695855
2025-08-18,0.881868
2025-08-19,-0.378317
2025-08-20,1.137046
2025-08-21,0.390385
2025-08-22,2.097144
2025-08-25,2.083692
2025-08-26,-0.372127
2025-08-27,-1.492702
2025-08-28,1.770478
2025-08-29,0.73877
2025-09-01,0.599365
2025-09-02,-0.735199
2025-09-03,-0.681962
2025-09-04,-2.12163
2025-09-05,2.178966
2025-09-08,0.162508
2025-09-09,-0.700938
2025-09-10,0.205274
2025-09-11,2.309588
2025-09-12,-0.572478
2025-09-15,0.244531
2025-09-16,-0.214403
2025-09-17,0.612077
2025-09-18,-1.162684
2025-09-19,0.084713
2025-09-22,0.459548
2025-09-23,-0.062572
2025-09-24,1.024225
2025-09-25,0.600444
2025-09-26,-0.945661
2025-09-29,1.538535
2025-09-30,0.446763
2025-10-09,1.482289
2025-10-10,-1.967263
2025-10-13,-0.495049
2025-10-14,-1.19535
2025-10-15,1.480999
2025-10-16,0.26342
2025-10-17,-2.255907
2025-10-20,0.531333
2025-10-21,1.534774
2025-10-22,-0.332073
2025-10-23,0.299934
2025-10-24,1.179651
2025-10-27,1.187274
2025-10-28,-0.509871
2025-10-29,1.190646
2025-10-30,-0.798823
2025-10-31,-1.470164
2025-11-03,0.274426
2025-11-04,-0.745773
2025-11-05,0.18529
2025-11-06,1.429491
2025-11-07,-0.311262
2025-11-10,0.347446
2025-11-11,-0.913413
2025-11-12,-0.134509
2025-11-13,1.208933
2025-11-14,-1.57237
2025-11-17,-0.650095
2025-11-18,-0.649399
2025-11-19,0.439986
2025-11-20,-0.508771
2025-11-21,-2.439035
2025-11-24,-0.124838
2025-11-25,0.952258
2025-11-26,0.606199
2025-11-27,-0.049203
2025-11-28,0.249344
2025-12-01,1.100679
2025-12-02,-0.484016
2025-12-03,-0.511295
2025-12-04,0.342477
2025-12-05,0.835145
2025-12-08,0.811809
2025-12-09,-0.509142
2025-12-10,-0.139095
2025-12-11,-0.863327
2025-12-12,0.631899
2025-12-15,-0.630664
2025-12-16,-1.197372
2025-12-17,1.830339
2025-12-18,-0.591335
2025-12-19,0.337935
2025-12-22,0.951044
2025-12-23,0.197557
2025-12-24,0.288363
2025-12-25,0.18293
2025-12-26,0.31673
2025-12-29,-0.383659
2025-12-30,0.256709
2025-12-31,-0.458848
2026-01-05,1.896487
2026-01-06,1.546249
2026-01-07,-0.292818
2026-01-08,-0.816725
2026-01-09,0.448925
2026-01-12,0.651269
2026-01-13,-0.602998
