时间,沪深300:成交量
2024-03-06,143.076613
2024-03-07,148.11051
2024-03-08,125.792664
2024-03-11,148.202825
2024-03-12,180.68556
2024-03-13,144.59059
2024-03-14,140.962722
2024-03-15,138.316044
2024-03-18,160.379438
2024-03-19,145.571786
2024-03-20,129.528966
2024-03-21,130.743377
2024-03-22,139.227358
2024-03-25,137.015724
2024-03-26,126.209535
2024-03-27,128.626763
2024-03-28,143.334717
2024-03-29,128.64329
2024-04-01,162.776561
2024-04-02,141.272972
2024-04-03,135.592331
2024-04-08,155.304283
2024-04-09,129.670942
2024-04-10,128.790274
2024-04-11,126.534395
2024-04-12,128.921116
2024-04-15,183.94125
2024-04-16,176.153065
2024-04-17,168.466398
2024-04-18,178.574105
2024-04-19,147.281505
2024-04-22,150.579042
2024-04-23,143.113504
2024-04-24,121.739851
2024-04-25,115.187722
2024-04-26,197.216133
2024-04-29,222.721381
2024-04-30,191.296899
2024-05-06,208.018007
2024-05-07,164.834286
2024-05-08,130.035336
2024-05-09,146.559017
2024-05-10,150.720536
2024-05-13,157.267455
2024-05-14,133.40649
2024-05-15,123.522764
2024-05-16,154.630503
2024-05-17,164.570417
2024-05-20,184.609423
2024-05-21,130.678283
2024-05-22,151.914605
2024-05-23,142.57299
2024-05-24,124.791177
2024-05-27,131.272644
2024-05-28,123.532238
2024-05-29,115.906321
2024-05-30,122.602995
2024-05-31,112.462019
2024-06-03,141.054591
2024-06-04,124.545096
2024-06-05,110.906766
2024-06-06,137.893517
2024-06-07,131.103026
2024-06-11,134.522306
2024-06-12,122.813729
2024-06-13,123.245462
2024-06-14,171.516942
2024-06-17,137.433438
2024-06-18,123.671838
2024-06-19,106.642797
2024-06-20,111.617396
2024-06-21,109.186615
2024-06-24,117.990184
2024-06-25,118.448118
2024-06-26,105.898861
2024-06-27,114.918101
2024-06-28,135.409153
2024-07-01,121.82977
2024-07-02,121.650121
2024-07-03,103.857108
2024-07-04,104.429909
2024-07-05,116.609659
2024-07-08,115.528218
2024-07-09,131.629443
2024-07-10,127.203456
2024-07-11,145.892466
2024-07-12,130.874589
2024-07-15,118.517083
2024-07-16,120.659017
2024-07-17,131.802062
2024-07-18,123.768199
2024-07-19,132.447975
2024-07-22,132.126337
2024-07-23,128.89766
2024-07-24,127.036263
2024-07-25,131.022242
2024-07-26,124.195558
2024-07-29,109.787786
2024-07-30,104.952164
2024-07-31,171.959177
2024-08-01,136.323464
2024-08-02,116.615255
2024-08-05,142.812516
2024-08-06,119.340279
2024-08-07,95.084377
2024-08-08,92.495695
2024-08-09,91.511626
2024-08-12,79.938754
2024-08-13,84.489679
2024-08-14,78.742407
2024-08-15,104.766399
2024-08-16,96.519083
2024-08-19,105.57111
2024-08-20,101.668331
2024-08-21,89.954751
2024-08-22,100.366504
2024-08-23,89.525774
2024-08-26,93.990772
2024-08-27,95.808157
2024-08-28,92.69665
2024-08-29,130.702333
2024-08-30,188.695443
2024-09-02,147.612353
2024-09-03,122.897306
2024-09-04,104.832482
2024-09-05,97.10945
2024-09-06,88.400417
2024-09-09,108.673069
2024-09-10,97.290078
2024-09-11,102.48211
2024-09-12,92.868657
2024-09-13,88.336677
2024-09-18,84.722814
2024-09-19,125.439272
2024-09-20,118.064098
2024-09-23,95.344855
2024-09-24,204.072217
2024-09-25,241.564255
2024-09-26,243.13401
2024-09-27,265.487774
2024-09-30,510.217707
2024-10-08,589.867894
2024-10-09,482.269295
2024-10-10,395.053099
2024-10-11,274.096505
2024-10-14,307.578993
2024-10-15,242.486448
2024-10-16,218.866407
2024-10-17,212.31382
2024-10-18,312.958834
2024-10-21,291.185634
2024-10-22,223.433396
2024-10-23,245.873949
2024-10-24,174.724062
2024-10-25,210.694885
2024-10-28,216.160415
2024-10-29,217.293984
2024-10-30,219.436626
2024-10-31,300.636718
2024-11-01,307.986481
2024-11-04,229.23906
2024-11-05,316.862794
2024-11-06,335.807938
2024-11-07,341.436414
2024-11-08,332.350385
2024-11-11,289.594227
2024-11-12,297.778086
2024-11-13,240.484099
2024-11-14,230.152784
2024-11-15,247.399463
2024-11-18,306.777946
2024-11-19,242.946465
2024-11-20,184.599372
2024-11-21,166.125927
2024-11-22,216.285809
2024-11-25,190.702953
2024-11-26,149.892441
2024-11-27,174.136096
2024-11-28,150.117291
2024-11-29,187.656713
2024-12-02,197.289784
2024-12-03,182.496867
2024-12-04,174.626318
2024-12-05,138.534038
2024-12-06,192.057907
2024-12-09,175.959958
2024-12-10,253.463795
2024-12-11,177.252846
2024-12-12,181.621777
2024-12-13,230.353079
2024-12-16,178.511251
2024-12-17,160.93909
2024-12-18,157.738321
2024-12-19,161.08104
2024-12-20,154.986496
2024-12-23,190.067362
2024-12-24,161.494589
2024-12-25,159.390747
2024-12-26,143.425286
2024-12-27,169.268666
2024-12-30,164.612485
2024-12-31,183.928397
2025-01-02,217.898724
2025-01-03,175.342676
2025-01-06,150.94667
2025-01-07,146.455779
2025-01-08,169.166968
2025-01-09,129.794002
2025-01-10,137.523171
2025-01-13,136.446199
2025-01-14,170.664657
2025-01-15,141.47552
2025-01-16,144.505871
2025-01-17,126.621961
2025-01-20,139.581277
2025-01-21,141.218406
2025-01-22,137.255062
2025-01-23,180.569551
2025-01-24,148.971722
2025-01-27,146.670772
2025-02-05,157.168308
2025-02-06,167.288176
2025-02-07,221.857707
2025-02-10,188.90304
2025-02-11,166.574909
2025-02-12,164.22854
2025-02-13,172.485874
2025-02-14,172.976452
2025-02-17,213.588246
2025-02-18,209.425101
2025-02-19,182.829517
2025-02-20,163.895236
2025-02-21,227.40033
2025-02-24,220.810618
2025-02-25,178.10858
2025-02-26,191.062501
2025-02-27,202.887963
2025-02-28,198.104147
2025-03-03,177.623166
2025-03-04,149.850967
2025-03-05,158.652751
2025-03-06,193.960915
2025-03-07,166.732375
2025-03-10,152.765232
2025-03-11,144.754402
2025-03-12,156.73219
2025-03-13,156.536443
2025-03-14,216.139003
2025-03-17,162.202911
2025-03-18,140.208496
2025-03-19,144.419428
2025-03-20,133.75467
2025-03-21,165.905294
2025-03-24,152.234674
2025-03-25,140.475399
2025-03-26,131.164187
2025-03-27,126.793738
2025-03-28,126.356214
2025-03-31,166.798523
2025-04-01,140.380274
2025-04-02,113.043175
2025-04-03,142.599789
2025-04-07,312.578586
2025-04-08,280.197312
2025-04-09,262.305708
2025-04-10,227.252227
2025-04-11,168.759691
2025-04-14,164.462403
2025-04-15,134.00604
2025-04-16,156.359006
2025-04-17,122.371002
2025-04-18,102.948509
2025-04-21,121.35573
2025-04-22,125.688257
2025-04-23,131.98687
2025-04-24,117.16456
2025-04-25,124.591133
2025-04-28,125.145091
2025-04-29,111.514694
2025-04-30,143.681658
2025-05-06,158.520459
2025-05-07,161.172299
2025-05-08,124.959833
2025-05-09,119.389526
2025-05-12,153.33246
2025-05-13,147.320299
2025-05-14,172.033779
2025-05-15,138.081749
2025-05-16,118.405345
2025-05-19,98.643414
2025-05-20,104.885234
2025-05-21,109.791343
2025-05-22,107.597052
2025-05-23,120.277419
2025-05-26,109.601207
2025-05-27,98.572425
2025-05-28,89.031026
2025-05-29,108.471886
2025-05-30,111.672228
2025-06-03,131.40309
2025-06-04,116.803873
2025-06-05,122.878184
2025-06-06,110.987971
2025-06-09,136.306293
2025-06-10,145.563859
2025-06-11,142.414772
2025-06-12,133.998697
2025-06-13,172.539536
2025-06-16,137.341835
2025-06-17,122.342526
2025-06-18,127.528621
2025-06-19,130.280658
2025-06-20,118.15102
2025-06-23,133.800892
2025-06-24,163.656188
2025-06-25,187.213671
2025-06-26,165.316263
2025-06-27,194.557913
2025-06-30,145.170236
2025-07-01,128.959362
2025-07-02,147.063062
2025-07-03,141.004006
2025-07-04,157.197133
2025-07-07,131.135273
2025-07-08,156.402895
2025-07-09,173.293796
2025-07-10,209.778904
2025-07-11,262.052773
2025-07-14,207.917175
2025-07-15,191.042931
2025-07-16,151.027308
2025-07-17,161.249041
2025-07-18,186.211063
2025-07-21,223.268476
2025-07-22,257.596985
2025-07-23,300.506154
2025-07-24,319.632392
2025-07-25,273.594963
2025-07-28,222.759815
2025-07-29,230.80788
2025-07-30,249.853048
2025-07-31,267.087406
2025-08-01,196.221826
2025-08-04,162.275902
2025-08-05,178.851999
2025-08-06,176.676155
2025-08-07,198.641902
2025-08-08,173.171201
2025-08-11,190.443716
2025-08-12,177.287823
2025-08-13,213.934999
2025-08-14,221.103595
2025-08-15,261.327566
2025-08-18,301.479102
2025-08-19,250.818771
2025-08-20,246.481773
2025-08-21,259.030014
2025-08-22,290.434897
2025-08-25,358.090006
2025-08-26,270.621395
2025-08-27,333.133898
2025-08-28,296.834536
2025-08-29,351.938947
2025-09-01,320.366708
2025-09-02,303.932566
2025-09-03,254.320217
2025-09-04,307.934609
2025-09-05,249.625657
2025-09-08,267.638382
2025-09-09,221.37546
2025-09-10,203.597646
2025-09-11,253.264051
2025-09-12,266.442003
2025-09-15,231.885678
2025-09-16,249.269206
2025-09-17,235.716472
2025-09-18,309.859826
2025-09-19,225.044
2025-09-22,196.459956
2025-09-23,252.827062
2025-09-24,220.482608
2025-09-25,229.823333
2025-09-26,208.482114
2025-09-29,274.358877
2025-09-30,247.980359
2025-10-09,347.678696
2025-10-10,319.020899
2025-10-13,315.010354
2025-10-14,372.95403
2025-10-15,284.771855
2025-10-16,248.235518
2025-10-17,256.905617
2025-10-20,218.420405
2025-10-21,215.711175
2025-10-22,185.33396
2025-10-23,200.463917
2025-10-24,208.814483
2025-10-27,262.200674
2025-10-28,220.906645
2025-10-29,246.211324
2025-10-30,273.289118
2025-10-31,281.46474
2025-11-03,239.869809
2025-11-04,233.224032
2025-11-05,203.045871
2025-11-06,224.241008
2025-11-07,212.497377
2025-11-10,236.026764
2025-11-11,186.638858
2025-11-12,209.460592
2025-11-13,207.367474
2025-11-14,192.092676
2025-11-17,188.955466
2025-11-18,177.713185
2025-11-19,172.924974
2025-11-20,194.562593
2025-11-21,222.851013
2025-11-24,185.833729
2025-11-25,169.571929
2025-11-26,156.200368
2025-11-27,150.311772
2025-11-28,142.902096
2025-12-01,200.382317
2025-12-02,148.493132
2025-12-03,169.76279
2025-12-04,147.19811
2025-12-05,196.799968
2025-12-08,199.62099
2025-12-09,184.160344
2025-12-10,169.111106
2025-12-11,168.419405
2025-12-12,212.82652
2025-12-15,167.589967
2025-12-16,165.165201
2025-12-17,178.42483
2025-12-18,151.681328
2025-12-19,154.87622
2025-12-22,165.252856
2025-12-23,169.256412
2025-12-24,153.711241
2025-12-25,139.434186
2025-12-26,175.396565
2025-12-29,200.397133
2025-12-30,180.374974
2025-12-31,170.760224
2026-01-05,234.144839
2026-01-06,296.970686
2026-01-07,259.095564
2026-01-08,238.804957
2026-01-09,254.688038
2026-01-12,294.833165
2026-01-13,301.449497
