国家,,中国,中国,中国,中国
指标名称,欧元兑美元,中间价:欧元兑人民币,CFETS:即期汇率:欧元兑人民币,平均汇率:欧元兑人民币,基准汇率:欧元兑人民币
频率,日,日,日,月,日
单位,,,,,
指标ID,M0000200,M0000186,M0067856,M0010045,M0325689
时间区间,1975-01-02:2026-01-12,1999-01-04:2026-01-13,1992-02-07:2026-01-12,1990-01:2025-12,1999-01-04:2026-01-13
来源,洲际交易所,中国人民银行,中国外汇交易中心(2009年后),中国人民银行,中国人民银行
2010-01-13,1.4511,9.8829,9.898,,9.8829
2010-01-14,1.4501,9.922,9.9149,,9.922
2010-01-15,1.4383,9.886,9.8364,,9.886
2010-01-18,1.4384,9.7984,9.8114,,9.7984
2010-01-19,1.4282,9.8288,9.828,,9.8288
2010-01-20,1.41,9.7535,9.698300000000001,,9.7535
2010-01-21,1.4082,9.6424,9.606300000000001,,9.6424
2010-01-22,1.4138,9.6303,9.648,,9.6303
2010-01-25,1.4148,9.660499999999999,9.660300000000001,,9.660499999999999
2010-01-26,1.4072,9.6734,9.627,,9.6734
2010-01-27,1.4022,9.61,9.5815,,9.61
2010-01-28,1.3971,9.5672,9.582099999999999,,9.5672
2010-01-29,1.3861,9.5049,9.5466,,9.5049
2010-01-31,,,,9.7584,
2010-02-01,1.393,9.477,9.4836,,9.477
2010-02-02,1.3963,9.5078,9.5076,,9.5078
2010-02-03,1.3895,9.5362,9.5538,,9.5362
2010-02-04,1.3724,9.4783,9.4521,,9.4783
2010-02-05,1.3677,9.3761,9.352,,9.3761
2010-02-08,1.3647,9.3285,9.358,,9.3285
2010-02-09,1.3793,9.3234,9.3685,,9.3234
2010-02-10,1.3734,9.417,9.4004,,9.417
2010-02-11,1.3692,9.401100000000001,9.401,,9.401100000000001
2010-02-12,1.363,9.3259,9.3233,,9.3259
2010-02-15,1.3596,,,,
2010-02-16,1.3767,,,,
2010-02-17,1.3601,,,,
2010-02-18,1.3525,,,,
2010-02-19,1.3611,,,,
2010-02-22,1.3595,9.306,9.2832,,9.306
2010-02-23,1.351,9.2898,9.341,,9.2898
2010-02-24,1.3539,9.228499999999999,9.237699999999998,,9.228499999999999
2010-02-25,1.3549,9.2332,9.205900000000002,,9.2332
2010-02-26,1.3625,9.2545,9.2672,,9.2545
2010-02-28,,,,9.3656,
2010-03-01,1.3562,9.314,9.3088,,9.314
2010-03-02,1.3613,9.2428,9.2024,,9.2428
2010-03-03,1.3695,9.3081,9.3108,,9.3081
2010-03-04,1.358,9.3482,9.3278,,9.3482
2010-03-05,1.3623,9.2746,9.279900000000001,,9.2746
2010-03-08,1.3632,9.3231,9.3302,,9.3231
2010-03-09,1.36,9.3014,9.2929,,9.3014
2010-03-10,1.3658,9.281500000000001,9.2608,,9.281500000000001
2010-03-11,1.368,9.3104,9.3168,,9.3104
2010-03-12,1.3765,9.337900000000001,9.3685,,9.337900000000001
2010-03-15,1.3674,9.388300000000001,9.3622,,9.388300000000001
2010-03-16,1.3772,9.329500000000001,9.3366,,9.329500000000001
2010-03-17,1.3735,9.3997,9.404499999999999,,9.3997
2010-03-18,1.3601,9.3638,9.3331,,9.3638
2010-03-19,1.353,9.296700000000001,9.273900000000001,,9.296700000000001
2010-03-22,1.3567,9.223500000000001,9.2417,,9.223500000000001
2010-03-23,1.3491,9.2466,9.229299999999999,,9.2466
2010-03-24,1.3324,9.2013,9.1261,,9.2013
2010-03-25,1.3283,9.1036,9.098,,9.1036
2010-03-26,1.341,9.0875,9.1297,,9.0875
2010-03-29,1.3474,9.1719,9.2034,,9.1719
2010-03-30,1.3418,9.1979,9.1997,,9.1979
2010-03-31,1.3505,9.1588,9.1902,9.27,9.1588
2010-04-01,1.3582,9.2466,9.205,,9.2466
2010-04-02,1.3503,9.2694,9.248,,9.2694
2010-04-05,1.3481,,,,
2010-04-06,1.3393,9.1806,9.151900000000001,,9.1806
2010-04-07,1.3337,9.1331,9.1366,,9.1331
2010-04-08,1.3356,9.104700000000001,9.0755,,9.104700000000001
2010-04-09,1.3499,9.1219,9.1533,,9.1219
2010-04-12,1.3585,9.3081,9.3004,,9.3081
2010-04-13,1.3615,9.268,9.2744,,9.268
2010-04-14,1.3649,9.3118,9.3086,,9.3118
2010-04-15,1.3581,9.3233,9.2626,,9.3233
2010-04-16,1.3502,9.2456,9.2509,,9.2456
2010-04-19,1.349,9.203100000000001,9.173,,9.203100000000001
2010-04-20,1.344,9.2131,9.219299999999999,,9.2131
2010-04-21,1.3386,9.1539,9.168899999999999,,9.1539
2010-04-22,1.3286,9.1414,9.1404,,9.1414
2010-04-23,1.3381,9.0296,9.1036,,9.0296
2010-04-26,1.3392,9.144499999999999,9.097100000000001,,9.144499999999999
2010-04-27,1.3161,9.128300000000001,9.117,,9.128300000000001
2010-04-28,1.3204,8.9917,8.9885,,8.9917
2010-04-29,1.3242,9.0052,9.0412,,9.0052
2010-04-30,1.3295,9.038,9.0872,9.1696,9.038
2010-05-03,1.3188,,,,
2010-05-04,1.2971,9.0144,8.9647,,9.0144
2010-05-05,1.2817,8.8542,8.8645,,8.8542
2010-05-06,1.2624,8.764700000000001,8.7452,,8.764700000000001
2010-05-07,1.2753,8.6161,8.6848,,8.6161
2010-05-10,1.2787,8.779100000000001,8.9015,,8.779100000000001
2010-05-11,1.2632,8.7252,8.664,,8.7252
2010-05-12,1.2629,8.6264,8.671,,8.6264
2010-05-13,1.2522,8.6262,8.5906,,8.6262
2010-05-14,1.2357,8.557699999999999,8.5351,,8.557699999999999
2010-05-17,1.2396,8.427900000000001,8.3874,,8.427900000000001
2010-05-18,1.2172,8.43,8.4731,,8.43
2010-05-19,1.2424,8.306,8.316,,8.306
2010-05-20,1.2472,8.4291,8.4715,,8.4291
2010-05-21,1.257,8.5427,8.5454,,8.5427
2010-05-24,1.2347,8.5404,8.4909,,8.5404
2010-05-25,1.2372,8.4062,8.339500000000001,,8.4062
2010-05-26,1.2159,8.409699999999999,8.415500000000002,,8.409699999999999
2010-05-27,1.2355,8.3258,8.374099999999999,,8.3258
2010-05-28,1.227,8.423900000000001,8.4832,,8.423900000000001
2010-05-31,1.2308,8.4015,8.398,8.5604,8.4015
2010-06-01,1.2211,8.3655,8.2934,,8.3655
2010-06-02,1.2246,8.3528,8.3514,,8.3528
2010-06-03,1.2161,8.3752,8.3965,,8.3752
2010-06-04,1.1964,8.3136,8.334,,8.3136
2010-06-07,1.1916,8.130099999999999,8.1581,,8.130099999999999
2010-06-08,1.1964,8.1562,8.1415,,8.1562
2010-06-09,1.1985,8.1501,8.1576,,8.1501
2010-06-10,1.2106,8.1708,8.2342,,8.1708
2010-06-11,1.211,8.2703,8.282300000000001,,8.2703
2010-06-14,1.2213,,,,
2010-06-15,1.2323,,,,
2010-06-16,1.2299,,,,
2010-06-17,1.2379,8.3878,8.422,,8.3878
2010-06-18,1.2385,8.4538,8.459299999999999,,8.4538
2010-06-21,1.2322,8.4825,8.4325,,8.4825
2010-06-22,1.2268,8.3816,8.3722,,8.3816
2010-06-23,1.231,8.3507,8.364700000000001,,8.3507
2010-06-24,1.2328,8.3964,8.353299999999999,,8.3964
2010-06-25,1.2367,8.353900000000001,8.334,,8.353900000000001
2010-06-28,1.228,8.416,8.4112,,8.416
2010-06-29,1.2188,8.3393,8.2862,,8.3393
2010-06-30,1.2232,8.271,8.312899999999999,8.322,8.271
2010-07-01,1.2516,8.293299999999999,8.333,,8.293299999999999
2010-07-02,1.255,8.4741,8.466,,8.4741
2010-07-05,1.2537,8.491,8.493699999999999,,8.491
2010-07-06,1.2625,8.4666,8.532499999999999,,8.4666
2010-07-07,1.2631,8.5462,8.5191,,8.5462
2010-07-08,1.2673,8.5838,8.583,,8.5838
2010-07-09,1.2639,8.5884,8.578899999999999,,8.5884
2010-07-12,1.2589,8.540899999999999,8.5121,,8.540899999999999
2010-07-13,1.2725,8.5471,8.4984,,8.5471
2010-07-14,1.2742,8.6062,8.6094,,8.6062
2010-07-15,1.2936,8.618,8.6649,,8.618
2010-07-16,1.2929,8.749500000000001,8.7884,,8.749500000000001
2010-07-19,1.2948,8.7354,8.787,,8.7354
2010-07-20,1.289,8.7772,8.7963,,8.7772
2010-07-21,1.2749,8.742700000000001,8.710700000000001,,8.742700000000001
2010-07-22,1.2885,8.6554,8.7027,,8.6554
2010-07-23,1.2906,8.7456,8.772499999999999,,8.7456
2010-07-26,1.2987,8.7576,8.7517,,8.7576
2010-07-27,1.3,8.797,8.8022,,8.797
2010-07-28,1.2987,8.797500000000001,8.8251,,8.797500000000001
2010-07-29,1.3079,8.8065,8.8569,,8.8065
2010-07-30,1.3049,8.8441,8.825,,8.8441
2010-07-31,,,,8.6438,
2010-08-02,1.3174,8.862,8.85,,8.862
2010-08-03,1.3226,8.9214,8.9592,,8.9214
2010-08-04,1.3153,8.9519,8.9481,,8.9519
2010-08-05,1.3185,8.9284,8.9359,,8.9284
2010-08-06,1.3277,8.9282,8.9243,,8.9282
2010-08-09,1.3225,8.992,8.9886,,8.992
2010-08-10,1.3176,8.9406,8.9278,,8.9406
2010-08-11,1.2845,8.879,8.847100000000001,,8.879
2010-08-12,1.2827,8.7603,8.7172,,8.7603
2010-08-13,1.2748,8.7323,8.728499999999999,,8.7323
2010-08-16,1.2821,8.6754,8.7012,,8.6754
2010-08-17,1.288,8.7156,8.763,,8.7156
2010-08-18,1.2851,8.733,8.7492,,8.733
2010-08-19,1.2816,8.693299999999999,8.7145,,8.693299999999999
2010-08-20,1.2709,8.6956,8.6615,,8.6956
2010-08-23,1.2649,8.6414,8.6352,,8.6414
2010-08-24,1.2628,8.5924,8.5828,,8.5924
2010-08-25,1.2662,8.604899999999999,8.6278,,8.604899999999999
2010-08-26,1.2715,8.6082,8.6381,,8.6082
2010-08-27,1.276,8.638499999999999,8.641,,8.638499999999999
2010-08-30,1.2663,8.6694,8.652899999999999,,8.6694
2010-08-31,1.2688,8.6085,8.6322,8.7624,8.6085
2010-09-01,1.2803,8.6333,8.7026,,8.6333
2010-09-02,1.2825,8.704,8.7312,,8.704
2010-09-03,1.2895,8.7094,8.734,,8.7094
2010-09-06,1.2875,8.7386,8.754700000000001,,8.7386
2010-09-07,1.2682,8.673900000000001,8.6664,,8.673900000000001
2010-09-08,1.2723,8.6228,8.611500000000001,,8.6228
2010-09-09,1.2697,8.6328,8.6263,,8.6328
2010-09-10,1.2671,8.5752,8.6235,,8.5752
2010-09-13,1.2874,8.6256,8.6618,,8.6256
2010-09-14,1.2987,8.656099999999999,8.6727,,8.656099999999999
2010-09-15,1.3012,8.7499,8.754700000000001,,8.7499
2010-09-16,1.3075,8.728499999999999,8.798499999999999,,8.728499999999999
2010-09-17,1.3055,8.7754,8.8327,,8.7754
2010-09-20,1.3061,8.759500000000001,8.7921,,8.759500000000001
2010-09-21,1.3249,8.7522,8.816,,8.7522
2010-09-22,1.3398,,,,
2010-09-23,1.3314,,,,
2010-09-24,1.3485,,,,
2010-09-27,1.3441,9.041500000000001,8.992,,9.041500000000001
2010-09-28,1.3584,9.011299999999999,8.968300000000001,,9.011299999999999
2010-09-29,1.3621,9.0919,9.0918,,9.0919
2010-09-30,1.3628,9.1329,9.1196,8.7692,9.1329
2010-10-01,1.379,,,,
2010-10-04,1.3673,,,,
2010-10-05,1.3835,,,,
2010-10-06,1.3925,,,,
2010-10-07,1.3919,,,,
2010-10-08,1.394,9.295100000000001,9.288,,9.295100000000001
2010-10-11,1.3883,9.3215,9.299100000000001,,9.3215
2010-10-12,1.3915,9.2574,9.2087,,9.2574
2010-10-13,1.3959,9.294,9.3172,,9.294
2010-10-14,1.4081,9.3491,9.3708,,9.3491
2010-10-15,1.3977,9.3259,9.357299999999999,,9.3259
2010-10-18,1.3949,9.2658,9.2249,,9.2658
2010-10-19,1.3739,9.3014,9.2675,,9.3014
2010-10-20,1.3956,9.1673,9.1986,,9.1673
2010-10-21,1.3925,9.299299999999999,9.3226,,9.299299999999999
2010-10-22,1.3954,9.2882,9.265,,9.2882
2010-10-25,1.3954,9.3357,9.3339,,9.3357
2010-10-26,1.3857,9.3166,9.2928,,9.3166
2010-10-27,1.3773,9.2727,9.2318,,9.2727
2010-10-28,1.3929,9.2524,9.25,,9.2524
2010-10-29,1.3944,9.3116,9.224300000000001,,9.3116
2010-10-31,,,,9.290899999999999,
2010-11-01,1.3895,9.3386,9.3739,,9.3386
2010-11-02,1.403,9.306899999999999,9.3272,,9.306899999999999
2010-11-03,1.4129,9.3742,9.3697,,9.3742
2010-11-04,1.4215,9.4125,9.4757,,9.4125
2010-11-05,1.403,9.4616,9.4272,,9.4616
2010-11-08,1.392,9.3762,9.3248,,9.3762
2010-11-09,1.377,9.227699999999999,9.2071,,9.227699999999999
2010-11-10,1.3781,9.141900000000001,9.161299999999999,,9.141900000000001
2010-11-11,1.3666,9.1222,9.093,,9.1222
2010-11-12,1.369,9.0456,9.07,,9.0456
2010-11-15,1.3584,9.0875,9.058499999999999,,9.0875
2010-11-16,1.349,9.0253,9.0252,,9.0253
2010-11-17,1.3527,8.958499999999999,8.9757,,8.958499999999999
2010-11-18,1.364,9.015,9.056,,9.015
2010-11-19,1.3669,9.0584,9.1032,,9.0584
2010-11-22,1.3626,9.1258,9.1313,,9.1258
2010-11-23,1.3365,9.0411,9.0328,,9.0411
2010-11-24,1.3332,8.9249,8.847,,8.9249
2010-11-25,1.3361,8.8724,8.8575,,8.8724
2010-11-26,1.3239,8.8792,8.827,,8.8792
2010-11-29,1.3132,8.8121,8.8525,,8.8121
2010-11-30,1.2984,8.7645,8.6916,9.1078,8.7645
2010-12-01,1.3137,8.6718,8.704,,8.6718
2010-12-02,1.321,8.7482,8.7622,,8.7482
2010-12-03,1.3415,8.7965,8.8165,,8.7965
2010-12-06,1.3305,8.896700000000001,8.845,,8.896700000000001
2010-12-07,1.3261,8.8462,8.8678,,8.8462
2010-12-08,1.326,8.8346,8.798499999999999,,8.8346
2010-12-09,1.3238,8.844700000000001,8.837,,8.844700000000001
2010-12-10,1.3222,8.812,8.8132,,8.812
2010-12-13,1.3387,8.7952,8.7979,,8.7952
2010-12-14,1.3376,8.9002,8.953100000000001,,8.9002
2010-12-15,1.3211,8.8936,8.8646,,8.8936
2010-12-16,1.3241,8.8121,8.8205,,8.8121
2010-12-17,1.3188,8.8239,8.8595,,8.8239
2010-12-20,1.3127,8.7486,8.790700000000001,,8.7486
2010-12-21,1.31,8.7392,8.7466,,8.7392
2010-12-22,1.3096,8.7281,8.733500000000001,,8.7281
2010-12-23,1.3113,8.7147,8.7074,,8.7147
2010-12-24,1.3121,8.7056,8.702,,8.7056
2010-12-27,1.3163,8.684,8.7188,,8.684
2010-12-28,1.3113,8.7724,8.757,,8.7724
2010-12-29,1.3225,8.6837,8.7724,,8.6837
2010-12-30,1.3285,8.7677,8.7323,,8.7677
2010-12-31,1.3385,8.8065,8.8033,8.7837,8.8065
2011-01-03,1.3359,,,,
2011-01-04,1.3306,8.8301,8.832099999999999,,8.8301
2011-01-05,1.315,8.8123,8.7854,,8.8123
2011-01-06,1.3003,8.7283,8.7046,,8.7283
2011-01-07,1.2904,8.6276,8.6048,,8.6276
2011-01-10,1.2948,8.556700000000001,8.566,,8.556700000000001
2011-01-11,1.2973,8.5674,8.5692,,8.5674
2011-01-12,1.3132,8.5851,8.5958,,8.5851
2011-01-13,1.3363,8.6684,8.6686,,8.6684
2011-01-14,1.3386,8.7866,8.8528,,8.7866
2011-01-17,1.3293,8.806099999999999,8.7608,,8.806099999999999
2011-01-18,1.3386,8.7362,8.795,,8.7362
2011-01-19,1.3472,8.825299999999999,8.850499999999998,,8.825299999999999
2011-01-20,1.347,8.8603,8.8545,,8.8603
2011-01-21,1.3619,8.8765,8.904,,8.8765
2011-01-24,1.3638,8.9558,8.935,,8.9558
2011-01-25,1.3681,8.9872,8.992,,8.9872
2011-01-26,1.3712,9.006499999999999,9.0146,,9.006499999999999
2011-01-27,1.3732,9.0316,8.9944,,9.0316
2011-01-28,1.361,9.0505,9.011,,9.0505
2011-01-31,1.3692,8.9552,8.992099999999999,8.812700000000001,8.9552
2011-02-01,1.3826,9.035,9.0479,,9.035
2011-02-02,1.3811,,,,
2011-02-03,1.3634,,,,
2011-02-04,1.3584,,,,
2011-02-07,1.3583,,,,
2011-02-08,1.3624,,,,
2011-02-09,1.3732,8.9757,8.9932,,8.9757
2011-02-10,1.3599,9.0292,8.990300000000001,,9.0292
2011-02-11,1.3547,8.9794,8.93,,8.9794
2011-02-14,1.3488,8.9208,8.9062,,8.9208
2011-02-15,1.3485,8.9017,8.895,,8.9017
2011-02-16,1.3567,8.8954,8.935699999999999,,8.8954
2011-02-17,1.3608,8.9294,8.9227,,8.9294
2011-02-18,1.3693,8.9544,8.9308,,8.9544
2011-02-21,1.3677,8.9947,8.985,,8.9947
2011-02-22,1.3649,8.9657,8.9092,,8.9657
2011-02-23,1.3746,9.0112,9.0217,,9.0112
2011-02-24,1.3799,9.0646,9.033,,9.0646
2011-02-25,1.3749,9.0794,9.092,,9.0794
2011-02-28,1.3804,9.0205,9.048300000000001,8.9838,9.0205
2011-03-01,1.3776,9.081900000000001,9.086,,9.081900000000001
2011-03-02,1.3866,9.053500000000001,9.0494,,9.053500000000001
2011-03-03,1.3967,9.107299999999999,9.1061,,9.107299999999999
2011-03-04,1.3987,9.166,9.1651,,9.166
2011-03-07,1.3969,9.1816,9.173900000000001,,9.1816
2011-03-08,1.3903,9.1742,9.153,,9.1742
2011-03-09,1.3907,9.1294,9.1163,,9.1294
2011-03-10,1.3797,9.1423,9.080300000000001,,9.1423
2011-03-11,1.3901,9.0824,9.1018,,9.0824
2011-03-14,1.3988,9.1512,9.1408,,9.1512
2011-03-15,1.3999,9.1836,9.1507,,9.1836
2011-03-16,1.3931,9.1834,9.188,,9.1834
2011-03-17,1.4014,9.128300000000001,9.187,,9.128300000000001
2011-03-18,1.418,9.200700000000001,9.2485,,9.200700000000001
2011-03-21,1.4216,9.2958,9.2948,,9.2958
2011-03-22,1.4197,9.3298,9.336,,9.3298
2011-03-23,1.4096,9.2934,9.3091,,9.2934
2011-03-24,1.417,9.2538,9.2399,,9.2538
2011-03-25,1.4085,9.2979,9.289100000000001,,9.2979
2011-03-28,1.4082,9.2128,9.2382,,9.2128
2011-03-29,1.4108,9.2446,9.2769,,9.2446
2011-03-30,1.4124,9.255500000000001,9.248700000000001,,9.255500000000001
2011-03-31,1.4173,9.268099999999999,9.2882,9.1921,9.268099999999999
2011-04-01,1.4232,9.2829,9.267900000000001,,9.2829
2011-04-04,1.4217,,,,
2011-04-05,1.422,,,,
2011-04-06,1.433,9.327900000000001,9.3562,,9.327900000000001
2011-04-07,1.4301,9.3697,9.344899999999999,,9.3697
2011-04-08,1.4479,9.3603,9.4099,,9.3603
2011-04-11,1.4432,9.453100000000001,9.4458,,9.453100000000001
2011-04-12,1.4478,9.4322,9.4411,,9.4322
2011-04-13,1.444,9.4671,9.4755,,9.4671
2011-04-14,1.4486,9.4206,9.4545,,9.4206
2011-04-15,1.4429,9.4611,9.441,,9.4611
2011-04-18,1.4227,9.3906,9.3635,,9.3906
2011-04-19,1.4332,9.302,9.3012,,9.302
2011-04-20,1.4521,9.3792,9.4216,,9.3792
2011-04-21,1.455,9.5027,9.531,,9.5027
2011-04-22,1.4559,9.4958,9.4736,,9.4958
2011-04-25,1.4579,9.5109,9.526,,9.5109
2011-04-26,1.4646,9.4553,9.531699999999999,,9.4553
2011-04-27,1.4771,9.5525,9.5584,,9.5525
2011-04-28,1.4823,9.644499999999999,9.6436,,9.644499999999999
2011-04-29,1.4809,9.6348,9.636899999999999,,9.6348
2011-04-30,,,,9.4444,
2011-05-02,1.4823,,,,
2011-05-03,1.4821,9.6164,9.6028,,9.6164
2011-05-04,1.4826,9.6398,9.6481,,9.6398
2011-05-05,1.4541,9.6413,9.6565,,9.6413
2011-05-06,1.4321,9.4722,9.4426,,9.4722
2011-05-09,1.4354,9.3511,9.3637,,9.3511
2011-05-10,1.4409,9.3112,9.3097,,9.3112
2011-05-11,1.4199,9.3519,9.3462,,9.3519
2011-05-12,1.424,9.2457,9.2376,,9.2457
2011-05-13,1.411,9.2457,9.3054,,9.2457
2011-05-16,1.416,9.1639,9.1903,,9.1639
2011-05-17,1.4235,9.2216,9.206700000000001,,9.2216
2011-05-18,1.425,9.2769,9.2722,,9.2769
2011-05-19,1.4313,9.2911,9.26,,9.2911
2011-05-20,1.4156,9.2922,9.3019,,9.2922
2011-05-23,1.4047,9.1777,9.106,,9.1777
2011-05-24,1.4102,9.130700000000001,9.1542,,9.130700000000001
2011-05-25,1.4081,9.136700000000001,9.1166,,9.136700000000001
2011-05-26,1.4134,9.1724,9.2,,9.1724
2011-05-27,1.431,9.1824,9.242899999999999,,9.1824
2011-05-30,1.4285,9.267900000000001,9.265,,9.267900000000001
2011-05-31,1.4394,9.3215,9.34,9.31,9.3215
2011-06-01,1.4328,9.345,9.3468,,9.345
2011-06-02,1.4489,9.311100000000001,9.3267,,9.311100000000001
2011-06-03,1.4636,9.404,9.3798,,9.404
2011-06-06,1.4577,,,,
2011-06-07,1.4687,9.4554,9.493,,9.4554
2011-06-08,1.4578,9.5058,9.488700000000001,,9.5058
2011-06-09,1.4511,9.4684,9.47,,9.4684
2011-06-10,1.4346,9.427,9.375,,9.427
2011-06-13,1.4415,9.3139,,,9.3139
2011-06-14,1.4442,9.3263,9.368300000000001,,9.3263
2011-06-15,1.4162,9.3446,9.3173,,9.3446
2011-06-16,1.4212,9.1962,9.1612,,9.1962
2011-06-17,1.43,9.1978,9.1608,,9.1978
2011-06-20,1.4308,9.2256,9.208300000000001,,9.2256
2011-06-21,1.44,9.2811,9.2816,,9.2811
2011-06-22,1.4334,9.2949,9.3107,,9.2949
2011-06-23,1.4264,9.2666,9.232,,9.2666
2011-06-24,1.4186,9.2338,9.223500000000001,,9.2338
2011-06-27,1.4287,9.1356,9.170300000000001,,9.1356
2011-06-28,1.4367,9.2538,9.2567,,9.2538
2011-06-29,1.4427,9.289900000000001,9.3131,,9.289900000000001
2011-06-30,1.4492,9.3612,9.3648,9.316099999999999,9.3612
2011-07-01,1.4523,9.3644,9.3828,,9.3644
2011-07-04,1.4537,9.4114,9.393,,9.4114
2011-07-05,1.4422,9.3881,9.373,,9.3881
2011-07-06,1.4314,9.346499999999999,9.2902,,9.346499999999999
2011-07-07,1.4358,9.2719,9.2475,,9.2719
2011-07-08,1.4264,9.2865,9.2515,,9.2865
2011-07-11,1.4044,9.1864,9.1457,,9.1864
2011-07-12,1.3974,9.0799,8.9992,,9.0799
2011-07-13,1.4198,9.0665,9.1021,,9.0665
2011-07-14,1.4144,9.1996,9.1822,,9.1996
2011-07-15,1.4149,9.1604,9.1237,,9.1604
2011-07-18,1.4105,9.105699999999999,9.0911,,9.105699999999999
2011-07-19,1.4156,9.1373,9.1623,,9.1373
2011-07-20,1.4221,9.1407,9.1635,,9.1407
2011-07-21,1.442,9.2012,9.1903,,9.2012
2011-07-22,1.4354,9.281500000000001,9.2806,,9.281500000000001
2011-07-25,1.4376,9.2752,9.259699999999999,,9.2752
2011-07-26,1.4514,9.2669,9.3316,,9.2669
2011-07-27,1.4371,9.3556,9.328,,9.3556
2011-07-28,1.4327,9.2604,9.268,,9.2604
2011-07-29,1.4379,9.2233,9.1935,,9.2233
2011-07-31,,,,9.2385,
2011-08-01,1.4257,9.2599,9.266,,9.2599
2011-08-02,1.4187,9.1952,9.1509,,9.1952
2011-08-03,1.4347,9.1432,9.184,,9.1432
2011-08-04,1.4094,9.2423,9.1734,,9.2423
2011-08-05,1.428,9.083699999999999,9.1058,,9.083699999999999
2011-08-08,1.4169,9.2123,9.2331,,9.2123
2011-08-09,1.439,9.1092,9.146099999999999,,9.1092
2011-08-10,1.4162,9.206700000000001,9.214,,9.206700000000001
2011-08-11,1.424,9.072,9.107,,9.072
2011-08-12,1.4245,9.0866,9.0846,,9.0866
2011-08-15,1.4448,9.1455,9.1482,,9.1455
2011-08-16,1.4396,9.2301,9.1754,,9.2301
2011-08-17,1.4425,9.1959,9.1882,,9.1959
2011-08-18,1.4322,9.2128,9.2218,,9.2128
2011-08-19,1.4393,9.162,9.1354,,9.162
2011-08-22,1.4357,9.195699999999999,9.2148,,9.195699999999999
2011-08-23,1.4435,9.191699999999999,9.2603,,9.191699999999999
2011-08-24,1.441,9.2122,9.2278,,9.2122
2011-08-25,1.4372,9.215100000000001,9.237699999999998,,9.215100000000001
2011-08-26,1.4495,9.2139,9.2186,,9.2139
2011-08-29,1.4513,9.248700000000001,9.267,,9.248700000000001
2011-08-30,1.4437,9.267,9.221,,9.267
2011-08-31,1.4379,9.2122,9.2058,9.1876,9.2122
2011-09-01,1.4257,9.1733,9.1318,,9.1733
2011-09-02,1.4207,9.1231,9.0866,,9.1231
2011-09-05,1.4095,9.0446,9.0358,,9.0446
2011-09-06,1.4001,8.9972,9.0663,,8.9972
2011-09-07,1.4091,8.9699,9.0066,,8.9699
2011-09-08,1.3881,8.9882,8.9799,,8.9882
2011-09-09,1.3656,8.8986,8.8604,,8.8986
2011-09-12,1.3658,,,,
2011-09-13,1.368,8.7252,8.6953,,8.7252
2011-09-14,1.3741,8.7585,8.7276,,8.7585
2011-09-15,1.3882,8.776499999999999,8.807,,8.776499999999999
2011-09-16,1.3792,8.8362,8.803500000000001,,8.8362
2011-09-19,1.3675,8.739500000000001,8.7465,,8.739500000000001
2011-09-20,1.3697,8.7084,8.7301,,8.7084
2011-09-21,1.3582,8.743500000000001,8.718,,8.743500000000001
2011-09-22,1.3455,8.6533,8.645299999999999,,8.6533
2011-09-23,1.3496,8.642,8.6567,,8.642
2011-09-26,1.3527,8.5634,8.609,,8.5634
2011-09-27,1.3589,8.5999,8.6476,,8.5999
2011-09-28,1.3525,8.6324,8.6972,,8.6324
2011-09-29,1.3583,8.6148,8.7446,,8.6148
2011-09-30,1.3386,8.6328,8.626,8.801,8.6328
2011-10-03,1.3184,,,,
2011-10-04,1.3335,,,,
2011-10-05,1.3321,,,,
2011-10-06,1.3427,,,,
2011-10-07,1.3379,,,,
2011-10-10,1.3635,8.5345,8.590499999999999,,8.5345
2011-10-11,1.3647,8.6588,8.694899999999999,,8.6588
2011-10-12,1.3782,8.656,8.7381,,8.656
2011-10-13,1.3771,8.7877,8.782300000000001,,8.7877
2011-10-14,1.3875,8.7561,8.8008,,8.7561
2011-10-17,1.3734,8.8286,8.8508,,8.8286
2011-10-18,1.3733,8.774099999999999,8.7484,,8.774099999999999
2011-10-19,1.3757,8.7711,8.8112,,8.7711
2011-10-20,1.3775,8.7627,8.7638,,8.7627
2011-10-21,1.3892,8.761299999999999,8.758899999999999,,8.761299999999999
2011-10-24,1.3931,8.8015,8.845,,8.8015
2011-10-25,1.3907,8.8218,8.851,,8.8218
2011-10-26,1.3892,8.8378,8.848,,8.8378
2011-10-27,1.4183,8.8239,8.9144,,8.8239
2011-10-28,1.4146,8.9726,9.024899999999999,,8.9726
2011-10-31,1.3859,8.946499999999999,8.9093,8.780899999999999,8.946499999999999
2011-11-01,1.3697,8.7683,8.7069,,8.7683
2011-11-02,1.3747,8.6546,8.7591,,8.6546
2011-11-03,1.3814,8.6594,8.7048,,8.6594
2011-11-04,1.3789,8.719299999999999,8.762,,8.719299999999999
2011-11-07,1.3775,8.7138,8.7122,,8.7138
2011-11-08,1.3833,8.6958,8.7246,,8.6958
2011-11-09,1.3543,8.7399,8.739,,8.7399
2011-11-10,1.3605,8.5697,8.597299999999999,,8.5697
2011-11-11,1.3745,8.6035,8.6676,,8.6035
2011-11-14,1.3633,8.711500000000001,8.7184,,8.711500000000001
2011-11-15,1.3535,8.646,8.635,,8.646
2011-11-16,1.3462,8.581299999999999,8.5581,,8.581299999999999
