国家,美国,美国,美国,美国
指标名称,期货收盘价(连续):NYMEX天然气,期货收盘价(活跃合约):NYMEX轻质原油,期货结算价(活跃合约):NYMEX轻质原油,期货收盘价(连续):NYMEX轻质原油
频率,日,日,日,日
单位,美元/百万英热单位,美元/桶,美元/桶,美元/桶
指标ID,S0069682,S0180896,S0180938,S0147004
时间区间,1990-04-03:2026-01-12,1988-03-31:2026-01-12,1988-03-31:2026-01-12,1986-07-01:2026-01-12
来源,NYMEX,NYMEX,NYMEX,NYMEX
2009-02-06,4.774,40.17,40.17,40.17
2009-02-09,4.807,39.56,39.56,39.56
2009-02-10,4.543,37.55,37.55,37.55
2009-02-11,4.532,35.94,35.94,35.94
2009-02-12,4.485,33.98,33.98,33.98
2009-02-13,4.452,37.51,37.51,37.51
2009-02-17,4.203,34.93,34.93,34.93
2009-02-18,4.214,37.41,37.41,34.62
2009-02-19,4.078,40.18,40.18,39.48
2009-02-20,4.006,40.03,40.03,38.94
2009-02-23,4.097,38.44,38.44,38.44
2009-02-24,4.236,39.96,39.96,39.96
2009-02-25,4.056,42.5,42.5,42.5
2009-02-26,4.077,45.22,45.22,45.22
2009-02-27,4.198,44.76,44.76,44.76
2009-03-02,4.152,40.15,40.15,40.15
2009-03-03,4.282,41.65,41.65,41.65
2009-03-04,4.34,45.38,45.38,45.38
2009-03-05,4.088,43.61,43.61,43.61
2009-03-06,3.945,45.52,45.52,45.52
2009-03-09,3.865,47.07,47.07,47.07
2009-03-10,3.84,45.71,45.71,45.71
2009-03-11,3.798,42.33,42.33,42.33
2009-03-12,3.995,47.03,47.03,47.03
2009-03-13,3.932,46.25,46.25,46.25
2009-03-16,3.85,47.35,47.35,47.35
2009-03-17,3.812,49.16,49.16,49.16
2009-03-18,3.684,48.14,48.14,48.14
2009-03-19,4.174,52.04,52.04,51.61
2009-03-20,4.227,52.07,52.07,51.06
2009-03-23,4.294,53.8,53.8,53.8
2009-03-24,4.347,53.98,53.98,53.98
2009-03-25,4.329,52.77,52.77,52.77
2009-03-26,3.947,54.34,54.34,54.34
2009-03-27,3.631,52.38,52.38,52.38
2009-03-30,3.739,48.41,48.41,48.41
2009-03-31,3.776,49.66,49.66,49.66
2009-04-01,3.695,48.39,48.39,48.39
2009-04-02,3.782,52.64,52.64,52.64
2009-04-03,3.801,52.51,52.51,52.51
2009-04-06,3.732,51.05,51.05,51.05
2009-04-07,3.562,49.15,49.15,49.15
2009-04-08,3.63,49.38,49.38,49.38
2009-04-09,3.61,52.24,52.24,52.24
2009-04-13,3.628,50.05,50.05,50.05
2009-04-14,3.689,49.41,49.41,49.41
2009-04-15,3.693,49.25,49.25,49.25
2009-04-16,3.599,49.98,49.98,49.98
2009-04-17,3.729,50.33,50.33,50.33
2009-04-20,3.54,48.51,48.51,45.88
2009-04-21,3.511,48.55,48.55,46.51
2009-04-22,3.532,48.85,48.85,48.85
2009-04-23,3.409,49.62,49.62,49.62
2009-04-24,3.297,51.55,51.55,51.55
2009-04-27,3.253,50.14,50.14,50.14
2009-04-28,3.321,49.92,49.92,49.92
2009-04-29,3.403,50.97,50.97,50.97
2009-04-30,3.373,51.12,51.12,51.12
2009-05-01,3.546,53.2,53.2,53.2
2009-05-04,3.725,54.47,54.47,54.47
2009-05-05,3.615,53.84,53.84,53.84
2009-05-06,3.887,56.34,56.34,56.34
2009-05-07,4.081,56.71,56.71,56.71
2009-05-08,4.311,58.63,58.63,58.63
2009-05-11,4.302,58.5,58.5,58.5
2009-05-12,4.449,58.85,58.85,58.85
2009-05-13,4.333,58.02,58.02,58.02
2009-05-14,4.292,58.62,58.62,58.62
2009-05-15,4.098,56.34,56.34,56.34
2009-05-18,4.139,59.03,59.03,59.03
2009-05-19,3.914,60.1,60.1,59.65
2009-05-20,3.97,62.04,62.04,62.04
2009-05-21,3.603,61.05,61.05,61.05
2009-05-22,3.515,61.67,61.67,61.67
2009-05-26,3.537,62.45,62.45,62.45
2009-05-27,3.538,63.45,63.45,63.45
2009-05-28,3.957,65.08,65.08,65.08
2009-05-29,3.835,66.31,66.31,66.31
2009-06-01,4.249,68.58,68.58,68.58
2009-06-02,4.12,68.55,68.55,68.55
2009-06-03,3.766,66.12,66.12,66.12
2009-06-04,3.81,68.81,68.81,68.81
2009-06-05,3.868,68.44,68.44,68.44
2009-06-08,3.731,68.09,68.09,68.09
2009-06-09,3.731,70.01,70.01,70.01
2009-06-10,3.708,71.33,71.33,71.33
2009-06-11,3.933,72.68,72.68,72.68
2009-06-12,3.857,72.04,72.04,72.04
2009-06-15,4.182,70.62,70.62,70.62
2009-06-16,4.129,70.47,70.47,70.47
2009-06-17,4.253,71.03,71.03,71.03
2009-06-18,4.093,71.37,71.37,71.37
2009-06-19,4.032,69.55,69.55,69.55
2009-06-22,3.933,67.5,67.5,66.93
2009-06-23,3.879,69.24,69.24,69.24
2009-06-24,3.761,68.67,68.67,68.67
2009-06-25,3.844,70.23,70.23,70.23
2009-06-26,3.949,69.16,69.16,69.16
2009-06-29,3.944,71.49,71.49,71.49
2009-06-30,3.835,69.89,69.89,69.89
2009-07-01,3.795,69.31,69.31,69.31
2009-07-02,3.615,66.73,66.73,66.73
2009-07-06,3.487,64.05,64.05,64.05
2009-07-07,3.429,62.93,62.93,62.93
2009-07-08,3.353,60.14,60.14,60.14
2009-07-09,3.408,60.41,60.41,60.41
2009-07-10,3.373,59.89,59.89,59.89
2009-07-13,3.263,59.69,59.69,59.69
2009-07-14,3.429,59.52,59.52,59.52
2009-07-15,3.283,61.54,61.54,61.54
2009-07-16,3.668,62.02,62.02,62.02
2009-07-17,3.669,63.56,63.56,63.56
2009-07-20,3.689,63.98,63.98,63.98
2009-07-21,3.705,65.61,65.61,64.72
2009-07-22,3.793,65.4,65.4,65.4
2009-07-23,3.55,76,76,67.16
2009-07-24,3.695,76.54,76.54,68.05
2009-07-27,3.604,76.09,76.09,68.38
2009-07-28,3.535,75.23,75.23,67.23
2009-07-29,3.379,72.62,72.62,63.35
2009-07-30,3.743,76.03,76.03,66.94
2009-07-31,3.653,77.14,77.14,69.45
2009-08-03,4.031,78.75,78.75,73.18
2009-08-04,4.001,79.41,79.41,73.3
2009-08-05,4.042,80.08,80.08,73.93
2009-08-06,3.743,79.93,79.93,73.87
2009-08-07,3.674,78.58,78.58,72.78
2009-08-10,3.641,78.93,78.93,72.61
2009-08-11,3.541,77.69,77.69,71.35
2009-08-12,3.479,77.99,77.99,72.01
2009-08-13,3.336,78.23,78.23,72.48
2009-08-14,3.238,75.83,75.83,69.6
2009-08-17,3.163,75.2,75.2,68.81
2009-08-18,3.096,77.03,77.03,71.09
2009-08-19,3.119,79.02,79.02,73.83
2009-08-20,2.945,77.86,77.86,72.54
2009-08-21,2.804,78.68,78.68,73.89
2009-08-24,2.923,78.88,78.88,74.37
2009-08-25,2.882,76.8,76.8,72.05
2009-08-26,2.91,76.53,76.53,71.43
2009-08-27,2.843,77.33,77.33,72.49
2009-08-28,3.033,77.36,77.36,72.74
2009-08-31,2.977,74.7,74.7,69.96
2009-09-01,2.821,73.05,73.05,68.72
2009-09-02,2.715,72.64,72.64,68.68
2009-09-03,2.508,72.24,72.24,68.55
2009-09-04,2.728,72.06,72.06,68.55
2009-09-08,2.807,74.64,74.64,71.59
2009-09-09,2.829,74.7,74.7,71.82
2009-09-10,3.256,75.18,75.18,72.27
2009-09-11,2.96,73.18,73.18,69.72
2009-09-14,3.297,73.2,73.2,69.37
2009-09-15,3.32,74.7,74.7,71.3
2009-09-16,3.76,76.01,76.01,72.87
2009-09-17,3.458,76.36,76.36,72.94
2009-09-18,3.778,76.1,76.1,72.49
2009-09-21,3.576,73.46,73.46,69.93
2009-09-22,3.609,75.12,75.12,71.55
2009-09-23,3.86,72.88,72.88,68.97
2009-09-24,3.955,70.07,70.07,65.89
2009-09-25,3.985,69.88,69.88,66.02
2009-09-28,3.73,70.53,70.53,66.84
2009-09-29,4.875,70.45,70.45,66.71
2009-09-30,4.841,73.9,73.9,70.61
2009-10-01,4.466,74.11,74.11,71.2
2009-10-02,4.718,73.21,73.21,70.33
2009-10-05,4.987,73.24,73.24,70.61
2009-10-06,4.88,73.67,73.67,71.14
2009-10-07,4.904,72.59,72.59,69.88
2009-10-08,4.963,75.14,75.14,72.14
2009-10-09,4.77,75.37,75.37,72.25
2009-10-12,4.88,76.71,76.71,73.74
2009-10-13,4.588,77.71,77.71,74.71
2009-10-14,4.436,78.4,78.4,75.6
2009-10-15,4.482,80.74,80.74,78.08
2009-10-16,4.781,81.67,81.67,79.02
2009-10-19,4.835,82.54,82.54,79.96
2009-10-20,5.161,81.96,81.96,79.09
2009-10-21,5.1,84.26,84.26,81.37
2009-10-22,4.947,84.22,84.22,81.19
2009-10-23,4.787,83.79,83.79,80.5
2009-10-26,4.513,81.97,81.97,78.68
2009-10-27,4.557,82.64,82.64,79.55
2009-10-28,4.289,80.5,80.5,77.46
2009-10-29,5.062,82.73,82.73,79.87
2009-10-30,5.045,80.13,80.13,77
2009-11-02,4.824,81.62,81.62,78.82
2009-11-03,4.922,83.11,83.11,80.26
2009-11-04,4.725,83.88,83.88,81.07
2009-11-05,4.782,83.07,83.07,80.28
2009-11-06,4.595,81,81,78.09
2009-11-09,4.67,82.96,82.96,80.07
2009-11-10,4.467,82.47,82.47,79.64
2009-11-11,4.503,82.9,82.9,79.92
2009-11-12,4.37,80.97,80.97,77.65
2009-11-13,4.392,80.32,80.32,77.03
2009-11-16,4.614,82.71,82.71,79.53
2009-11-17,4.53,83,83,79.72
2009-11-18,4.254,83.46,83.46,80.1
2009-11-19,4.342,81.59,81.59,78.05
2009-11-20,4.424,81.14,81.14,77.47
2009-11-23,4.473,81.33,81.33,77.56
2009-11-24,4.486,80.28,80.28,76.02
2009-11-25,5.163,85.28,85.28,77.96
2009-11-27,5.192,84.07,84.07,76.05
2009-11-30,4.848,85.46,85.46,77.28
2009-12-01,4.762,86.31,86.31,79.77
2009-12-02,4.53,85.08,85.08,78.17
2009-12-03,4.459,85.56,85.56,78.21
2009-12-04,4.586,84.72,84.72,77.25
2009-12-07,4.971,83.82,83.82,75.91
2009-12-08,5.114,82.22,82.22,74.62
2009-12-09,4.898,79.72,79.72,72.55
2009-12-10,5.298,79.25,79.25,72.32
2009-12-11,5.163,79.23,79.23,71.95
2009-12-14,5.332,73.46,73.46,71.86
2009-12-15,5.523,73.93,73.93,72.69
2009-12-16,5.462,75.32,75.32,74.38
2009-12-17,5.768,74.89,74.89,74.08
2009-12-18,5.782,75.23,75.23,74.42
2009-12-21,5.669,74.55,74.55,73.72
2009-12-22,5.715,75.06,75.06,74.4
2009-12-23,5.821,77.25,77.25,76.67
2009-12-24,5.643,78.66,78.66,78.05
2009-12-28,5.99,79.45,79.45,78.77
2009-12-29,5.814,79.59,79.59,78.87
2009-12-30,5.709,80.03,80.03,79.28
2009-12-31,5.572,80.02,80.02,79.36
2010-01-04,5.884,82.12,82.12,82.12
2010-01-05,5.637,82.41,82.41,82.41
2010-01-06,6.009,83.75,83.75,83.75
2010-01-07,5.806,83.19,83.19,83.19
2010-01-08,5.749,83.3,83.3,83.3
2010-01-11,5.454,83.01,83.01,83.01
2010-01-12,5.591,81.17,81.17,81.17
2010-01-13,5.733,80.04,80.04,80.04
2010-01-14,5.588,79.88,79.88,79.88
2010-01-15,5.691,78.37,78.37,78.37
2010-01-19,5.557,79.32,79.32,79.32
2010-01-20,5.496,77.74,77.74,77.74
2010-01-21,5.615,76.08,76.08,76.08
2010-01-22,5.819,78.87,78.87,74.54
2010-01-25,5.722,80.42,80.42,75.26
2010-01-26,5.485,79.7,79.7,74.71
2010-01-27,5.274,78.71,78.71,73.67
2010-01-28,5.138,78.44,78.44,73.64
2010-01-29,5.131,77.9,77.9,72.89
2010-02-01,5.434,79.44,79.44,74.91
2010-02-02,5.454,82.05,82.05,77.72
2010-02-03,5.419,81.9,81.9,77.43
2010-02-04,5.416,78.13,78.13,73.54
2010-02-05,5.515,75.7,75.7,71.52
2010-02-08,5.401,76.38,76.38,72.29
2010-02-09,5.29,78.43,78.43,74.2
2010-02-10,5.292,78.74,78.74,74.89
2010-02-11,5.396,79.59,79.59,75.72
2010-02-12,5.468,78.62,78.62,74.5
2010-02-16,5.31,81.26,81.26,77.42
2010-02-17,5.386,81.39,81.39,77.73
2010-02-18,5.172,82.63,82.63,79.42
2010-02-19,5.044,82.83,82.83,80.06
2010-02-22,4.895,83.21,83.21,80.31
2010-02-23,4.778,81.96,81.96,78.86
2010-02-24,4.816,82.81,82.81,80
2010-02-25,4.767,80.99,80.99,78.17
2010-02-26,4.813,82.35,82.35,79.66
2010-03-01,4.679,81.57,81.57,79.08
2010-03-02,4.708,82.41,82.41,80.06
2010-03-03,4.757,83.57,83.57,81.26
2010-03-04,4.575,83.3,83.3,80.63
2010-03-05,4.593,84.56,84.56,81.92
2010-03-08,4.527,85.05,85.05,82.31
2010-03-09,4.516,84.61,84.61,81.86
2010-03-10,4.559,84.89,84.89,82.43
2010-03-11,4.44,84.98,84.98,82.43
2010-03-12,4.4,83.84,83.84,81.54
2010-03-15,4.391,82.31,82.31,80.08
2010-03-16,4.347,80.01,80.01,81.97
2010-03-17,4.303,83.99,83.99,83.21
2010-03-18,4.085,84.68,84.68,82.54
2010-03-19,4.169,83.13,83.13,80.97
2010-03-22,4.079,83.8,83.8,81.6
2010-03-23,4.13,83.95,83.95,81.91
2010-03-24,4.105,82.88,82.88,80.61
2010-03-25,3.981,82.88,82.88,80.53
2010-03-26,3.872,82.34,82.34,80
2010-03-29,3.842,84.16,84.16,82.17
2010-03-30,3.973,84.31,84.31,82.37
2010-03-31,3.869,85.6,85.6,83.76
2010-04-01,4.086,86.93,86.93,85.34
2010-04-05,4.277,88.76,88.76,87.13
2010-04-06,4.096,89.26,89.26,87.39
2010-04-07,4.019,88.9,88.9,86.51
2010-04-08,3.909,88.71,88.71,86.03
2010-04-09,4.07,88.87,88.87,85.63
2010-04-12,4.008,89.09,89.09,85.28
2010-04-13,4.16,88.58,88.58,85.11
2010-04-14,4.199,89.92,89.92,86.73
2010-04-15,3.985,90.69,90.69,86.75
2010-04-16,4.039,89.31,89.31,84.67
2010-04-19,3.944,87.79,87.79,83.13
2010-04-20,3.975,88.34,88.34,83.85
2010-04-21,3.955,89.37,89.37,83.68
2010-04-22,4.128,89.52,89.52,83.7
2010-04-23,4.257,90.78,90.78,85.12
2010-04-26,4.262,90.67,90.67,84.2
2010-04-27,4.216,89.81,89.81,82.44
2010-04-28,4.271,90.09,90.09,83.22
2010-04-29,3.98,90.9,90.9,85.17
2010-04-30,3.92,91.91,91.91,86.15
2010-05-03,4,93.31,93.31,89.15
2010-05-04,4.013,89.93,89.93,85.76
2010-05-05,3.991,87.43,87.43,82.99
2010-05-06,3.929,84.5,84.5,80.18
2010-05-07,4.015,83.47,83.47,78.51
2010-05-10,4.17,85.41,85.41,80.52
2010-05-11,4.131,85.67,85.67,80.22
2010-05-12,4.284,86.21,86.21,80.15
2010-05-13,4.339,85.23,85.23,78.99
2010-05-14,4.312,81.43,81.43,75.43
2010-05-17,4.398,78.42,78.42,73.22
2010-05-18,4.342,77.69,77.69,72.7
2010-05-19,4.158,76.83,76.83,72.48
2010-05-20,4.106,74.92,74.92,70.8
2010-05-21,4.035,75.15,75.15,70.04
2010-05-24,4.017,74.96,74.96,70.21
2010-05-25,4.051,75.08,75.08,68.75
2010-05-26,4.155,77.19,77.19,71.51
2010-05-27,4.294,80.46,80.46,74.55
2010-05-28,4.341,80.44,80.44,73.97
2010-06-01,4.248,79.6,79.6,73.9
2010-06-02,4.424,80.81,80.81,74.5
2010-06-03,4.69,82.29,82.29,76.05
2010-06-04,4.797,78.99,78.99,72.8
2010-06-07,4.916,79.38,79.38,72.77
2010-06-08,4.808,79.12,79.12,73.06
2010-06-09,4.677,80.81,80.81,75.44
2010-06-10,4.647,82.01,82.01,76.68
2010-06-11,4.781,81.25,81.25,75.34
2010-06-14,5.006,81.56,81.56,76.28
2010-06-15,5.189,82.71,82.71,77.91
2010-06-16,4.978,83.49,83.49,78.72
2010-06-17,5.162,83.44,83.44,78.04
2010-06-18,4.997,83.26,83.26,78.26
2010-06-21,4.873,83.54,83.54,78.61
2010-06-22,4.756,82.78,82.78,77.85
2010-06-23,4.804,80.99,80.99,76.35
2010-06-24,4.748,80.7,80.7,76.51
2010-06-25,4.861,82.77,82.77,78.86
2010-06-28,4.717,82.52,82.52,78.25
2010-06-29,4.548,80.09,80.09,75.94
2010-06-30,4.616,79.36,79.36,75.63
2010-07-01,4.854,77.02,77.02,73.46
2010-07-02,4.687,76.2,76.2,72.6
2010-07-06,4.682,76.68,76.68,72.51
2010-07-07,4.565,78.84,78.84,74.64
2010-07-08,4.399,80.25,80.25,76.03
2010-07-09,4.402,80.46,80.46,76.63
2010-07-12,4.388,79.3,79.3,75.44
2010-07-13,4.354,81.45,81.45,77.59
2010-07-14,4.306,81.13,81.13,77.45
2010-07-15,4.586,80.67,80.67,77.01
2010-07-16,4.519,80.19,80.19,76.38
2010-07-19,4.51,80.51,80.51,76.9
2010-07-20,4.59,80.95,80.95,77.58
2010-07-21,4.513,80.49,80.49,76.56
2010-07-22,4.643,82.76,82.76,79.3
2010-07-23,4.58,82.54,82.54,78.98
2010-07-26,4.612,82.69,82.69,78.98
2010-07-27,4.675,81.43,81.43,77.5
2010-07-28,4.774,81.32,81.32,76.99
2010-07-29,4.827,82.81,82.81,78.36
2010-07-30,4.923,83.22,83.22,78.95
2010-08-02,4.701,85.26,85.26,81.76
2010-08-03,4.639,86.3,86.3,82.99
2010-08-04,4.737,86.2,86.2,82.91
2010-08-05,4.598,85.74,85.74,82.45
2010-08-06,4.467,84.94,84.94,81.18
2010-08-09,4.309,85.83,85.83,81.95
2010-08-10,4.297,84.72,84.72,80.71
2010-08-11,4.326,82.5,82.5,78.49
2010-08-12,4.296,79.95,79.95,76.15
2010-08-13,4.328,79.57,79.57,75.77
2010-08-16,4.228,77.45,77.45,75.6
2010-08-17,4.267,78.45,78.45,76.16
2010-08-18,4.239,78.01,78.01,75.78
2010-08-19,4.171,76.81,76.81,74.77
2010-08-20,4.117,75.88,75.88,73.82
2010-08-23,4.066,75.19,75.19,73.1
2010-08-24,4.039,73.97,73.97,71.63
2010-08-25,3.871,74.87,74.87,72.52
2010-08-26,3.817,76.04,76.04,73.36
2010-08-27,3.651,78.15,78.15,75.17
2010-08-30,3.812,78.13,78.13,74.7
2010-08-31,3.816,76.19,76.19,71.92
2010-09-01,3.762,77.9,77.9,75.36
2010-09-02,3.751,78.43,78.43,76.24
2010-09-03,3.939,78.25,78.25,75.97
2010-09-07,3.852,78.73,78.73,75.85
2010-09-08,3.814,79.04,79.04,76.37
2010-09-09,3.768,78.27,78.27,75.79
2010-09-10,3.883,79,79,77.37
2010-09-13,3.938,79.65,79.65,78.03
2010-09-14,3.966,82.52,82.52,77.83
2010-09-15,3.995,82.17,82.17,77.12
2010-09-16,4.062,81.2,81.2,75.74
2010-09-17,4.024,74.92,74.92,74.92
2010-09-20,3.822,76,76,76.19
2010-09-21,3.919,75.05,75.05,74.97
2010-09-22,3.966,74.71,74.71,74.71
2010-09-23,4.019,77.7,77.7,75.18
2010-09-24,3.881,78.62,78.62,76.49
2010-09-27,3.8,78.35,78.35,76.52
2010-09-28,3.837,78.4,78.4,76.18
2010-09-29,3.962,80.15,80.15,77.86
2010-09-30,3.872,81.81,81.81,79.97
2010-10-01,3.797,83.28,83.28,82.5
2010-10-04,3.727,82.88,82.88,82.2
2010-10-05,3.743,84.39,84.39,83.64
2010-10-06,3.865,84.77,84.77,83.99
2010-10-07,3.617,83.16,83.16,82.38
2010-10-08,3.651,84.04,84.04,83.35
2010-10-11,3.601,83.88,83.88,83.01
2010-10-12,3.629,83.32,83.32,82.45
2010-10-13,3.696,84.49,84.49,83.74
2010-10-14,3.657,84.04,84.04,83.36
2010-10-15,3.535,82.61,82.61,81.93
2010-10-18,3.431,84.49,84.49,83.8
2010-10-19,3.513,80.88,80.88,80.16
2010-10-20,3.539,83.26,83.26,82.54
2010-10-21,3.368,81.33,81.33,80.56
2010-10-22,3.332,82.45,82.45,81.69
2010-10-25,3.317,82.52,82.52,82.52
2010-10-26,3.354,82.55,82.55,82.55
2010-10-27,3.292,81.94,81.94,81.94
2010-10-28,3.89,82.18,82.18,82.18
2010-10-29,4.038,81.43,81.43,81.43
2010-11-01,3.832,83.67,83.67,83.67
2010-11-02,3.87,84.56,84.56,84.56
2010-11-03,3.836,85.35,85.35,85.35
2010-11-04,3.856,87.16,87.16,87.16
2010-11-05,3.937,87.48,87.48,87.48
2010-11-08,4.088,87.71,87.71,87.71
2010-11-09,4.21,87.35,87.35,87.35
2010-11-10,4.046,88.29,88.29,88.29
2010-11-11,3.927,88.28,88.28,88.28
2010-11-12,3.799,85.34,85.34,85.34
2010-11-15,3.845,85.29,85.29,85.29
2010-11-16,3.818,82.84,82.84,82.84
2010-11-17,4.03,81.04,81.04,81.04
2010-11-18,4.007,82.42,82.42,82.42
2010-11-19,4.164,81.98,81.98,81.98
2010-11-22,4.271,81.74,81.74,81.74
2010-11-23,4.264,81.25,81.25,81.25
2010-11-24,4.253,83.86,83.86,83.86
2010-11-26,4.399,83.76,83.76,83.76
2010-11-29,4.21,85.73,85.73,85.73
2010-11-30,4.18,84.11,84.11,84.11
2010-12-01,4.269,87.25,87.25,87.25
2010-12-02,4.343,88.42,88.42,88.42
2010-12-03,4.349,89.59,89.59,89.59
2010-12-06,4.525,89.74,89.74,89.74
2010-12-07,4.38,89.22,89.22,89.22
2010-12-08,4.605,88.82,88.82,88.82
2010-12-09,4.428,88.88,88.88,88.88
2010-12-10,4.424,88.31,88.31,88.31
2010-12-13,4.427,88.8,89.14,89.14
2010-12-14,4.242,88.42,88.84,88.84
2010-12-15,4.236,89.23,89.24,89.24
2010-12-16,4.022,88.92,88.4,88.4
2010-12-17,4.056,88.77,88.6,88.6
2010-12-20,4.218,89.61,89.37,89.37
2010-12-21,4.064,89.82,89.82,89.82
2010-12-22,4.112,90.48,90.48,90.48
2010-12-23,4.069,91.51,91.51,91.51
2010-12-27,4.092,91,91,91
2010-12-28,4.241,91.49,91.49,91.49
2010-12-29,4.324,91.12,91.12,91.12
2010-12-30,4.321,89.84,89.84,89.84
2010-12-31,4.392,91.38,91.38,91.38
2011-01-03,4.644,92.43,92.43,92.43
2011-01-04,4.602,90.31,90.42,90.42
2011-01-05,4.51,91.41,91.42,91.42
2011-01-06,4.399,89.75,89.75,89.75
2011-01-07,4.419,89.22,89.22,89.22
2011-01-10,4.369,90.58,90.58,90.58
2011-01-11,4.508,92.36,92.36,92.36
2011-01-12,4.474,92.87,92.87,92.87
2011-01-13,4.407,92.3,92.3,92.3
2011-01-14,4.485,92.65,92.57,92.57
2011-01-18,4.417,92.41,92.31,92.31
2011-01-19,4.572,91.65,91.81,91.81
2011-01-20,4.695,89.67,89.59,89.59
2011-01-21,4.722,89.11,89.11,89.11
2011-01-24,4.609,87.87,87.87,87.87
2011-01-25,4.591,86.19,86.19,86.19
2011-01-26,4.469,87.33,87.33,87.33
2011-01-27,4.322,85.64,85.64,85.64
2011-01-28,4.335,89.34,89.34,89.34
2011-01-31,4.411,92.19,92.19,92.19
2011-02-01,4.357,93.5,93.5,93.5
2011-02-02,4.453,93.68,93.68,93.68
2011-02-03,4.356,93.24,93.24,93.24
2011-02-04,4.309,91.85,91.85,91.85
2011-02-07,4.11,90.64,90.64,90.64
2011-02-08,4.051,90.24,90.24,90.24
2011-02-09,4.066,90.1,90.1,90.1
2011-02-10,3.97,89.94,89.94,89.94
2011-02-11,3.897,89.13,89.13,89.13
2011-02-14,3.915,88.73,88.73,88.73
2011-02-15,3.978,87.57,87.57,87.57
2011-02-16,3.933,87.84,87.84,87.84
2011-02-17,3.874,88.84,88.84,88.84
2011-02-18,3.865,89.81,89.71,89.71
2011-02-22,3.887,95.85,95.42,95.42
2011-02-23,3.902,98.1,98.1,98.1
2011-02-24,3.813,97.28,97.28,97.28
2011-02-25,4.022,97.88,97.88,97.88
2011-02-28,4.035,96.97,96.97,96.97
2011-03-01,3.868,101.4,101.4,101.4
2011-03-02,3.821,103.48,103.48,103.48
2011-03-03,3.767,103.09,103.09,103.09
2011-03-04,3.804,105.61,105.61,105.61
2011-03-07,3.917,106.73,106.73,106.73
2011-03-08,3.869,105.95,105.95,105.95
2011-03-09,3.919,105.61,105.61,105.61
2011-03-10,3.809,103.92,103.92,103.92
2011-03-11,3.896,102.35,102.35,102.35
2011-03-14,3.917,102.19,102.19,102.19
2011-03-15,3.971,97.98,97.98,97.98
2011-03-16,3.95,98.5,98.95,98.95
2011-03-17,4.141,103.73,102.39,102.39
2011-03-18,4.162,102.5,101.85,101.85
2011-03-21,4.17,103.34,103.09,103.09
2011-03-22,4.265,105.06,104.97,104.97
2011-03-23,4.361,105.75,105.75,105.75
2011-03-24,4.242,105.6,105.6,105.6
2011-03-25,4.426,105.4,105.4,105.4
2011-03-28,4.343,103.98,103.98,103.98
2011-03-29,4.205,104.79,104.79,104.79
2011-03-30,4.369,104.27,104.27,104.27
2011-03-31,4.381,106.72,106.72,106.72
2011-04-01,4.34,108.5,108.5,108.5
2011-04-04,4.277,109.05,109.05,109.05
2011-04-05,4.243,108.99,108.99,108.99
2011-04-06,4.137,109.48,109.48,109.48
2011-04-07,4.067,110.88,110.88,110.88
2011-04-08,4.034,113.37,113.37,113.37
2011-04-11,4.117,110.57,110.57,110.57
2011-04-12,4.087,106.97,106.97,106.97
2011-04-13,4.137,108.04,107.71,107.71
2011-04-14,4.211,108.76,108.7,108.7
2011-04-15,4.215,109.99,110.22,110.22
2011-04-18,4.135,107.22,107.69,107.69
2011-04-19,4.291,108.84,108.28,108.28
2011-04-20,4.32,111.45,111.45,111.45
2011-04-21,4.424,112.29,112.29,112.29
2011-04-25,4.353,112.28,112.28,112.28
2011-04-26,4.39,112.21,112.21,112.21
2011-04-27,4.379,112.76,112.76,112.76
2011-04-28,4.569,112.86,112.86,112.86
2011-04-29,4.683,113.93,113.93,113.93
2011-05-02,4.684,114.04,114.04,114.04
2011-05-03,4.648,111.56,111.56,111.56
2011-05-04,4.558,109.73,109.73,109.73
2011-05-05,4.253,100.34,100.34,100.34
2011-05-06,4.271,97.77,97.77,97.77
2011-05-09,4.186,103.1,103.1,103.1
2011-05-10,4.266,104.47,104.47,104.47
2011-05-11,4.185,99.99,98.77,98.77
2011-05-12,4.172,99.23,99.23,99.48
2011-05-13,4.258,99.82,100.12,100.12
2011-05-16,4.295,97.38,97.85,97.85
2011-05-17,4.194,98.24,98.24,97.43
2011-05-18,4.182,100.83,100.56,100.56
2011-05-19,4.106,99.47,98.93,98.93
2011-05-20,4.261,99.91,100.1,100.1
2011-05-23,4.326,97.7,97.7,97.7
2011-05-24,4.324,99.59,99.59,99.59
2011-05-25,4.4,101.32,101.32,101.32
2011-05-26,4.337,100.23,100.23,100.23
2011-05-27,4.518,100.59,100.59,100.59
2011-05-31,4.649,102.7,102.7,102.7
2011-06-01,4.626,100.86,100.86,100.86
2011-06-02,4.785,101,101,101
2011-06-03,4.689,100.8,100.8,100.8
2011-06-06,4.831,99.6,99.6,99.6
2011-06-07,4.819,99.69,99.69,99.69
2011-06-08,4.838,101.29,101.29,101.29
2011-06-09,4.686,102.45,102.45,102.45
2011-06-10,4.76,99.85,99.85,99.85
2011-06-13,4.616,97.84,97.84,97.84
2011-06-14,4.557,99.86,99.86,99.86
2011-06-15,4.587,95.96,95.26,95.26
2011-06-16,4.432,95.27,95.27,95.36
2011-06-17,4.334,93.29,93.4,93.4
2011-06-20,4.309,93.95,93.63,93.63
2011-06-21,4.421,93.59,94.17,94.17
2011-06-22,4.311,95.41,95.41,95.41
