国家,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国,中国
指标名称,沪深300指数,沪深300指数,滚动市盈率(TTM):沪深300指数,市盈率:沪深300指数,沪深300指数:换手率,静态市盈率:沪深300指数,沪深300:成交金额,市净率:沪深300指数,中国:沪深300:资金净主动买入额,期货收盘价(活跃合约):沪深300指数期货,沪深300指数:涨跌幅,沪深300:成交量,期货收盘价(连续):沪深300指数期货,期货成交量:沪深300指数期货,期货持仓量:沪深300指数期货,沪深300指数:涨跌点数
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,点,点,倍,倍,%,倍,亿元,倍,亿元,点,%,亿股,点,手,手,点
指标ID,M0020209,M0020209,M0342074,M0330172,M0331172,M0342073,M0020213,M0342075,M0062054,M0066367,M0020215,M0020212,M0061651,M0086454,M0086456,M0020214
时间区间,2002-01-04:2026-01-13,2002-01-04:2026-01-13,2005-04-08:2026-01-13,2011-07-14:2026-01-12,2005-04-08:2026-01-13,2005-04-08:2026-01-13,2005-01-04:2026-01-13,2005-04-08:2026-01-13,2008-08-19:2026-01-13,2010-04-16:2026-01-13,2002-01-07:2026-01-13,2005-01-04:2026-01-13,2010-04-16:2026-01-13,2006-10-30:2026-01-13,2006-10-30:2026-01-13,2002-01-07:2026-01-13
来源,上海证券交易所,上海证券交易所,Wind,中证指数公司,Wind,Wind,上海证券交易所,Wind,Wind,中国金融期货交易所,上海证券交易所,上海证券交易所,中国金融期货交易所,中国金融期货交易所,中国金融期货交易所,上海证券交易所
2003-06-12,1273.513,1273.513,,,,,,,,,-0.371754,,,,,-4.752
2003-06-13,1277.323,1277.323,,,,,,,,,0.299172,,,,,3.81
2003-06-16,1273.558,1273.558,,,,,,,,,-0.294757,,,,,-3.765
2003-06-17,1268.924,1268.924,,,,,,,,,-0.363863,,,,,-4.634
2003-06-18,1266.721,1266.721,,,,,,,,,-0.173612,,,,,-2.203
2003-06-19,1253.681,1253.681,,,,,,,,,-1.02943,,,,,-13.04
2003-06-20,1244.656,1244.656,,,,,,,,,-0.71988,,,,,-9.025
2003-06-23,1231.938,1231.938,,,,,,,,,-1.021808,,,,,-12.718
2003-06-24,1235.123,1235.123,,,,,,,,,0.258536,,,,,3.185
2003-06-25,1226.643,1226.643,,,,,,,,,-0.686571,,,,,-8.48
2003-06-26,1238.48,1238.48,,,,,,,,,0.964991,,,,,11.837
2003-06-27,1220.736,1220.736,,,,,,,,,-1.432724,,,,,-17.744
2003-06-30,1214.547,1214.547,,,,,,,,,-0.506989,,,,,-6.189
2003-07-01,1215.199,1215.199,,,,,,,,,0.053683,,,,,0.652
2003-07-02,1227.952,1227.952,,,,,,,,,1.049458,,,,,12.753
2003-07-03,1231.166,1231.166,,,,,,,,,0.261737,,,,,3.214
2003-07-04,1229.975,1229.975,,,,,,,,,-0.096738,,,,,-1.191
2003-07-07,1232.076,1232.076,,,,,,,,,0.170816,,,,,2.101
2003-07-08,1239.848,1239.848,,,,,,,,,0.630805,,,,,7.772
2003-07-09,1231.798,1231.798,,,,,,,,,-0.649273,,,,,-8.05
2003-07-10,1257.815,1257.815,,,,,,,,,2.112116,,,,,26.017
2003-07-11,1255.934,1255.934,,,,,,,,,-0.149545,,,,,-1.881
2003-07-14,1251.089,1251.089,,,,,,,,,-0.385769,,,,,-4.845
2003-07-15,1254.364,1254.364,,,,,,,,,0.261772,,,,,3.275
2003-07-16,1259.896,1259.896,,,,,,,,,0.44102,,,,,5.532
2003-07-17,1269.398,1269.398,,,,,,,,,0.754189,,,,,9.502
2003-07-18,1241.574,1241.574,,,,,,,,,-2.191905,,,,,-27.824
2003-07-21,1232.145,1232.145,,,,,,,,,-0.759439,,,,,-9.429
2003-07-22,1235.299,1235.299,,,,,,,,,0.255976,,,,,3.154
2003-07-23,1239.445,1239.445,,,,,,,,,0.335627,,,,,4.146
2003-07-24,1231.023,1231.023,,,,,,,,,-0.679498,,,,,-8.422
2003-07-25,1218.666,1218.666,,,,,,,,,-1.003799,,,,,-12.357
2003-07-28,1213.148,1213.148,,,,,,,,,-0.45279,,,,,-5.518
2003-07-29,1219.762,1219.762,,,,,,,,,0.545193,,,,,6.614
2003-07-30,1221.757,1221.757,,,,,,,,,0.163557,,,,,1.995
2003-07-31,1222.737,1222.737,,,,,,,,,0.080212,,,,,0.98
2003-08-01,1226.239,1226.239,,,,,,,,,0.286407,,,,,3.502
2003-08-04,1240.07,1240.07,,,,,,,,,1.12792,,,,,13.831
2003-08-05,1239.046,1239.046,,,,,,,,,-0.082576,,,,,-1.024
2003-08-06,1232.936,1232.936,,,,,,,,,-0.493121,,,,,-6.11
2003-08-07,1232.974,1232.974,,,,,,,,,0.003082,,,,,0.038
2003-08-08,1218.112,1218.112,,,,,,,,,-1.205378,,,,,-14.862
2003-08-11,1222.201,1222.201,,,,,,,,,0.335683,,,,,4.089
2003-08-12,1225.855,1225.855,,,,,,,,,0.298969,,,,,3.654
2003-08-13,1210.561,1210.561,,,,,,,,,-1.247619,,,,,-15.294
2003-08-14,1203.244,1203.244,,,,,,,,,-0.604431,,,,,-7.317
2003-08-15,1201.323,1201.323,,,,,,,,,-0.159652,,,,,-1.921
2003-08-18,1197.986,1197.986,,,,,,,,,-0.277777,,,,,-3.337
2003-08-19,1201.664,1201.664,,,,,,,,,0.307015,,,,,3.678
2003-08-20,1195.681,1195.681,,,,,,,,,-0.497893,,,,,-5.983
2003-08-21,1194.629,1194.629,,,,,,,,,-0.087983,,,,,-1.052
2003-08-22,1191.432,1191.432,,,,,,,,,-0.267614,,,,,-3.197
2003-08-25,1177.297,1177.297,,,,,,,,,-1.186387,,,,,-14.135
2003-08-26,1179.329,1179.329,,,,,,,,,0.172599,,,,,2.032
2003-08-27,1178.401,1178.401,,,,,,,,,-0.078689,,,,,-0.928
2003-08-28,1169.38,1169.38,,,,,,,,,-0.765529,,,,,-9.021
2003-08-29,1178.574,1178.574,,,,,,,,,0.786229,,,,,9.194
2003-09-01,1199.814,1199.814,,,,,,,,,1.802178,,,,,21.24
2003-09-02,1197.298,1197.298,,,,,,,,,-0.209699,,,,,-2.516
2003-09-03,1198.441,1198.441,,,,,,,,,0.095465,,,,,1.143
2003-09-04,1196.501,1196.501,,,,,,,,,-0.161877,,,,,-1.94
2003-09-05,1183.913,1183.913,,,,,,,,,-1.052068,,,,,-12.588
2003-09-08,1177.829,1177.829,,,,,,,,,-0.513889,,,,,-6.084
2003-09-09,1172.051,1172.051,,,,,,,,,-0.490564,,,,,-5.778
2003-09-10,1176.036,1176.036,,,,,,,,,0.340002,,,,,3.985
2003-09-11,1176.927,1176.927,,,,,,,,,0.075763,,,,,0.891
2003-09-12,1164.18,1164.18,,,,,,,,,-1.083075,,,,,-12.747
2003-09-15,1152.357,1152.357,,,,,,,,,-1.015565,,,,,-11.823
2003-09-16,1159.716,1159.716,,,,,,,,,0.638604,,,,,7.359
2003-09-17,1147.304,1147.304,,,,,,,,,-1.070262,,,,,-12.412
2003-09-18,1148.082,1148.082,,,,,,,,,0.067811,,,,,0.778
2003-09-19,1149.287,1149.287,,,,,,,,,0.104958,,,,,1.205
2003-09-22,1141.139,1141.139,,,,,,,,,-0.708961,,,,,-8.148
2003-09-23,1147.289,1147.289,,,,,,,,,0.538935,,,,,6.15
2003-09-24,1150.492,1150.492,,,,,,,,,0.27918,,,,,3.203
2003-09-25,1136.692,1136.692,,,,,,,,,-1.199487,,,,,-13.8
2003-09-26,1131.295,1131.295,,,,,,,,,-0.474799,,,,,-5.397
2003-09-29,1116.547,1116.547,,,,,,,,,-1.303639,,,,,-14.748
2003-09-30,1127.144,1127.144,,,,,,,,,0.949087,,,,,10.597
2003-10-08,1131.27,1131.27,,,,,,,,,0.366058,,,,,4.126
2003-10-09,1128.767,1128.767,,,,,,,,,-0.221256,,,,,-2.503
2003-10-10,1155.42,1155.42,,,,,,,,,2.361249,,,,,26.653
2003-10-13,1151.778,1151.778,,,,,,,,,-0.31521,,,,,-3.642
2003-10-14,1142.3,1142.3,,,,,,,,,-0.822902,,,,,-9.478
2003-10-15,1139.015,1139.015,,,,,,,,,-0.287578,,,,,-3.285
2003-10-16,1124.371,1124.371,,,,,,,,,-1.285672,,,,,-14.644
2003-10-17,1128.099,1128.099,,,,,,,,,0.331563,,,,,3.728
2003-10-20,1120.359,1120.359,,,,,,,,,-0.68611,,,,,-7.74
2003-10-21,1124.543,1124.543,,,,,,,,,0.373452,,,,,4.184
2003-10-22,1152.83,1152.83,,,,,,,,,2.515422,,,,,28.287
2003-10-23,1143.713,1143.713,,,,,,,,,-0.790836,,,,,-9.117
2003-10-24,1140.034,1140.034,,,,,,,,,-0.321672,,,,,-3.679
2003-10-27,1130.456,1130.456,,,,,,,,,-0.84015,,,,,-9.578
2003-10-28,1130.705,1130.705,,,,,,,,,0.022027,,,,,0.249
2003-10-29,1123.223,1123.223,,,,,,,,,-0.661711,,,,,-7.482
2003-10-30,1110.799,1110.799,,,,,,,,,-1.106103,,,,,-12.424
2003-10-31,1111.617,1111.617,,,,,,,,,0.073641,,,,,0.818
2003-11-03,1123.48,1123.48,,,,,,,,,1.067184,,,,,11.863
2003-11-04,1145.168,1145.168,,,,,,,,,1.93043,,,,,21.688
2003-11-05,1138.913,1138.913,,,,,,,,,-0.546208,,,,,-6.255
2003-11-06,1118.919,1118.919,,,,,,,,,-1.755534,,,,,-19.994
2003-11-07,1103.777,1103.777,,,,,,,,,-1.35327,,,,,-15.142
2003-11-10,1108.027,1108.027,,,,,,,,,0.385042,,,,,4.25
2003-11-11,1108.89,1108.89,,,,,,,,,0.077886,,,,,0.863
2003-11-12,1089.306,1089.306,,,,,,,,,-1.76609,,,,,-19.584
2003-11-13,1091.708,1091.708,,,,,,,,,0.220507,,,,,2.402
2003-11-14,1100.016,1100.016,,,,,,,,,0.761009,,,,,8.308
2003-11-17,1095.945,1095.945,,,,,,,,,-0.370086,,,,,-4.071
2003-11-18,1080.997,1080.997,,,,,,,,,-1.363937,,,,,-14.948
2003-11-19,1098.051,1098.051,,,,,,,,,1.577618,,,,,17.054
2003-11-20,1129.132,1129.132,,,,,,,,,2.830561,,,,,31.081
2003-11-21,1115.469,1115.469,,,,,,,,,-1.210045,,,,,-13.663
2003-11-24,1147.589,1147.589,,,,,,,,,2.879506,,,,,32.12
2003-11-25,1151.543,1151.543,,,,,,,,,0.344548,,,,,3.954
2003-11-26,1155.265,1155.265,,,,,,,,,0.323219,,,,,3.722
2003-11-27,1136.018,1136.018,,,,,,,,,-1.666025,,,,,-19.247
2003-11-28,1142.975,1142.975,,,,,,,,,0.612402,,,,,6.957
2003-12-01,1168.507,1168.507,,,,,,,,,2.23382,,,,,25.532
2003-12-02,1168.402,1168.402,,,,,,,,,-0.008986,,,,,-0.105
2003-12-03,1172.469,1172.469,,,,,,,,,0.348082,,,,,4.067
2003-12-04,1178.653,1178.653,,,,,,,,,0.527434,,,,,6.184
2003-12-05,1176.661,1176.661,,,,,,,,,-0.169006,,,,,-1.992
2003-12-08,1164.427,1164.427,,,,,,,,,-1.039722,,,,,-12.234
2003-12-09,1169.277,1169.277,,,,,,,,,0.416514,,,,,4.85
2003-12-10,1184.676,1184.676,,,,,,,,,1.316968,,,,,15.399
2003-12-11,1184.634,1184.634,,,,,,,,,-0.003545,,,,,-0.042
2003-12-12,1183.107,1183.107,,,,,,,,,-0.128901,,,,,-1.527
2003-12-15,1184.674,1184.674,,,,,,,,,0.132448,,,,,1.567
2003-12-16,1178.35,1178.35,,,,,,,,,-0.533818,,,,,-6.324
2003-12-17,1169.412,1169.412,,,,,,,,,-0.758518,,,,,-8.938
2003-12-18,1173.397,1173.397,,,,,,,,,0.34077,,,,,3.985
2003-12-19,1163.64,1163.64,,,,,,,,,-0.831517,,,,,-9.757
2003-12-22,1195.437,1195.437,,,,,,,,,2.732546,,,,,31.797
2003-12-23,1201.081,1201.081,,,,,,,,,0.472129,,,,,5.644
2003-12-24,1212.333,1212.333,,,,,,,,,0.936823,,,,,11.252
2003-12-25,1209.06,1209.06,,,,,,,,,-0.269975,,,,,-3.273
2003-12-26,1208.523,1208.523,,,,,,,,,-0.044415,,,,,-0.537
2003-12-29,1199.254,1199.254,,,,,,,,,-0.766969,,,,,-9.269
2003-12-30,1207.098,1207.098,,,,,,,,,0.654073,,,,,7.844
2003-12-31,1194.744,1194.744,,,,,,,,,-1.023446,,,,,-12.354
2004-01-02,1204.613,1204.613,,,,,,,,,0.826035,,,,,9.869
2004-01-05,1240.467,1240.467,,,,,,,,,2.976392,,,,,35.854
2004-01-06,1251.135,1251.135,,,,,,,,,0.859999,,,,,10.668
2004-01-07,1266.268,1266.268,,,,,,,,,1.209542,,,,,15.133
2004-01-08,1284.338,1284.338,,,,,,,,,1.427028,,,,,18.07
2004-01-09,1266.406,1266.406,,,,,,,,,-1.396206,,,,,-17.932
2004-01-12,1294.684,1294.684,,,,,,,,,2.232933,,,,,28.278
2004-01-13,1293.184,1293.184,,,,,,,,,-0.115858,,,,,-1.5
2004-01-14,1277.961,1277.961,,,,,,,,,-1.177172,,,,,-15.223
2004-01-15,1273.616,1273.616,,,,,,,,,-0.339995,,,,,-4.345
2004-01-16,1284.296,1284.296,,,,,,,,,0.838557,,,,,10.68
2004-01-29,1311.947,1311.947,,,,,,,,,2.153008,,,,,27.651
2004-01-30,1281.334,1281.334,,,,,,,,,-2.333402,,,,,-30.613
2004-02-02,1307.267,1307.267,,,,,,,,,2.023906,,,,,25.933
2004-02-03,1320.996,1320.996,,,,,,,,,1.050206,,,,,13.729
2004-02-04,1348.864,1348.864,,,,,,,,,2.10962,,,,,27.868
2004-02-05,1353.851,1353.851,,,,,,,,,0.369719,,,,,4.987
2004-02-06,1347.221,1347.221,,,,,,,,,-0.489714,,,,,-6.63
2004-02-09,1368.841,1368.841,,,,,,,,,1.604785,,,,,21.62
2004-02-10,1363.062,1363.062,,,,,,,,,-0.422182,,,,,-5.779
2004-02-11,1354.749,1354.749,,,,,,,,,-0.609877,,,,,-8.313
2004-02-12,1345.658,1345.658,,,,,,,,,-0.671047,,,,,-9.091
2004-02-13,1342.335,1342.335,,,,,,,,,-0.246942,,,,,-3.323
2004-02-16,1373.3,1373.3,,,,,,,,,2.306801,,,,,30.965
2004-02-17,1380.365,1380.365,,,,,,,,,0.514454,,,,,7.065
2004-02-18,1391.355,1391.355,,,,,,,,,0.796166,,,,,10.99
2004-02-19,1385.978,1385.978,,,,,,,,,-0.386458,,,,,-5.377
2004-02-20,1391.095,1391.095,,,,,,,,,0.369198,,,,,5.117
2004-02-23,1359.239,1359.239,,,,,,,,,-2.289995,,,,,-31.856
2004-02-24,1356.314,1356.314,,,,,,,,,-0.215194,,,,,-2.925
2004-02-25,1329.442,1329.442,,,,,,,,,-1.981252,,,,,-26.872
2004-02-26,1335.863,1335.863,,,,,,,,,0.482985,,,,,6.421
2004-02-27,1351.61,1351.61,,,,,,,,,1.178789,,,,,15.747
2004-03-01,1366.914,1366.914,,,,,,,,,1.132279,,,,,15.304
2004-03-02,1363.194,1363.194,,,,,,,,,-0.272146,,,,,-3.72
2004-03-03,1341.215,1341.215,,,,,,,,,-1.612316,,,,,-21.979
2004-03-04,1349.848,1349.848,,,,,,,,,0.64367,,,,,8.633
2004-03-05,1341.758,1341.758,,,,,,,,,-0.599327,,,,,-8.09
2004-03-08,1317.296,1317.296,,,,,,,,,-1.823131,,,,,-24.462
2004-03-09,1314.167,1314.167,,,,,,,,,-0.237532,,,,,-3.129
2004-03-10,1344.989,1344.989,,,,,,,,,2.345364,,,,,30.822
2004-03-11,1357.843,1357.843,,,,,,,,,0.955696,,,,,12.854
2004-03-12,1358.514,1358.514,,,,,,,,,0.049417,,,,,0.671
2004-03-15,1389.676,1389.676,,,,,,,,,2.29383,,,,,31.162
2004-03-16,1395.365,1395.365,,,,,,,,,0.409376,,,,,5.689
2004-03-17,1398.017,1398.017,,,,,,,,,0.190058,,,,,2.652
2004-03-18,1372.163,1372.163,,,,,,,,,-1.849334,,,,,-25.854
2004-03-19,1393.571,1393.571,,,,,,,,,1.560165,,,,,21.408
2004-03-22,1399.55,1399.55,,,,,,,,,0.429042,,,,,5.979
2004-03-23,1389.52,1389.52,,,,,,,,,-0.716659,,,,,-10.03
2004-03-24,1385.374,1385.374,,,,,,,,,-0.298376,,,,,-4.146
2004-03-25,1385.862,1385.862,,,,,,,,,0.035225,,,,,0.488
2004-03-26,1386.477,1386.477,,,,,,,,,0.044377,,,,,0.615
2004-03-29,1371.7,1371.7,,,,,,,,,-1.065795,,,,,-14.777
2004-03-30,1372.049,1372.049,,,,,,,,,0.025443,,,,,0.349
2004-03-31,1384.954,1384.954,,,,,,,,,0.940564,,,,,12.905
2004-04-01,1396.632,1396.632,,,,,,,,,0.843205,,,,,11.678
2004-04-02,1405.918,1405.918,,,,,,,,,0.664885,,,,,9.286
2004-04-05,1401.97,1401.97,,,,,,,,,-0.280813,,,,,-3.948
2004-04-06,1410.428,1410.428,,,,,,,,,0.603294,,,,,8.458
2004-04-07,1408.774,1408.774,,,,,,,,,-0.117269,,,,,-1.654
2004-04-08,1402.771,1402.771,,,,,,,,,-0.426115,,,,,-6.003
2004-04-09,1370.276,1370.276,,,,,,,,,-2.316486,,,,,-32.495
2004-04-12,1364.681,1364.681,,,,,,,,,-0.408312,,,,,-5.595
2004-04-13,1353.83,1353.83,,,,,,,,,-0.795131,,,,,-10.851
2004-04-14,1332.075,1332.075,,,,,,,,,-1.606923,,,,,-21.755
2004-04-15,1318.852,1318.852,,,,,,,,,-0.992662,,,,,-13.223
2004-04-16,1331.082,1331.082,,,,,,,,,0.927322,,,,,12.23
2004-04-19,1312.002,1312.002,,,,,,,,,-1.43342,,,,,-19.08
2004-04-20,1301.086,1301.086,,,,,,,,,-0.832011,,,,,-10.916
2004-04-21,1289.654,1289.654,,,,,,,,,-0.878651,,,,,-11.432
2004-04-22,1296.435,1296.435,,,,,,,,,0.5258,,,,,6.781
2004-04-23,1276.307,1276.307,,,,,,,,,-1.552565,,,,,-20.128
2004-04-26,1276.949,1276.949,,,,,,,,,0.050301,,,,,0.642
2004-04-27,1264.344,1264.344,,,,,,,,,-0.987119,,,,,-12.605
2004-04-28,1258.112,1258.112,,,,,,,,,-0.492904,,,,,-6.232
2004-04-29,1233.6,1233.6,,,,,,,,,-1.948316,,,,,-24.512
2004-04-30,1239.72,1239.72,,,,,,,,,0.496109,,,,,6.12
2004-05-10,1206.586,1206.586,,,,,,,,,-2.6727,,,,,-33.134
2004-05-11,1212.575,1212.575,,,,,,,,,0.496359,,,,,5.989
2004-05-12,1240.016,1240.016,,,,,,,,,2.263035,,,,,27.441
2004-05-13,1234.578,1234.578,,,,,,,,,-0.438543,,,,,-5.438
2004-05-14,1207.261,1207.261,,,,,,,,,-2.212659,,,,,-27.317
2004-05-17,1195.189,1195.189,,,,,,,,,-0.999949,,,,,-12.072
2004-05-18,1209.609,1209.609,,,,,,,,,1.206504,,,,,14.42
2004-05-19,1209.579,1209.579,,,,,,,,,-0.00248,,,,,-0.03
2004-05-20,1201.713,1201.713,,,,,,,,,-0.650309,,,,,-7.866
2004-05-21,1209.213,1209.213,,,,,,,,,0.624109,,,,,7.5
2004-05-24,1200.789,1200.789,,,,,,,,,-0.696651,,,,,-8.424
2004-05-25,1177.712,1177.712,,,,,,,,,-1.92182,,,,,-23.077
2004-05-26,1183.013,1183.013,,,,,,,,,0.45011,,,,,5.301
2004-05-27,1208.682,1208.682,,,,,,,,,2.169799,,,,,25.669
2004-05-28,1201.721,1201.721,,,,,,,,,-0.575917,,,,,-6.961
2004-05-31,1206.841,1206.841,,,,,,,,,0.426056,,,,,5.12
2004-06-01,1224.105,1224.105,,,,,,,,,1.430512,,,,,17.264
2004-06-02,1211.932,1211.932,,,,,,,,,-0.994441,,,,,-12.173
2004-06-03,1193.554,1193.554,,,,,,,,,-1.516422,,,,,-18.378
2004-06-04,1192.776,1192.776,,,,,,,,,-0.065183,,,,,-0.778
2004-06-07,1176.263,1176.263,,,,,,,,,-1.384418,,,,,-16.513
2004-06-08,1160.331,1160.331,,,,,,,,,-1.354459,,,,,-15.932
2004-06-09,1137.546,1137.546,,,,,,,,,-1.963664,,,,,-22.785
2004-06-10,1139.51,1139.51,,,,,,,,,0.172652,,,,,1.964
2004-06-11,1140.528,1140.528,,,,,,,,,0.089337,,,,,1.018
2004-06-14,1115.406,1115.406,,,,,,,,,-2.202664,,,,,-25.122
2004-06-15,1134.898,1134.898,,,,,,,,,1.747525,,,,,19.492
2004-06-16,1141.093,1141.093,,,,,,,,,0.545864,,,,,6.195
2004-06-17,1116.504,1116.504,,,,,,,,,-2.154864,,,,,-24.589
2004-06-18,1103.403,1103.403,,,,,,,,,-1.173395,,,,,-13.101
2004-06-21,1109.391,1109.391,,,,,,,,,0.542685,,,,,5.988
2004-06-22,1119.882,1119.882,,,,,,,,,0.945654,,,,,10.491
2004-06-23,1110.319,1110.319,,,,,,,,,-0.853929,,,,,-9.563
2004-06-24,1099.903,1099.903,,,,,,,,,-0.938109,,,,,-10.416
2004-06-25,1081.958,1081.958,,,,,,,,,-1.631508,,,,,-17.945
2004-06-28,1069.506,1069.506,,,,,,,,,-1.150876,,,,,-12.452
2004-06-29,1084.617,1084.617,,,,,,,,,1.412895,,,,,15.111
2004-06-30,1078.485,1078.485,,,,,,,,,-0.565361,,,,,-6.132
2004-07-01,1112.389,1112.389,,,,,,,,,3.143669,,,,,33.904
2004-07-02,1114.945,1114.945,,,,,,,,,0.229776,,,,,2.556
2004-07-05,1116.416,1116.416,,,,,,,,,0.131935,,,,,1.471
2004-07-06,1121.284,1121.284,,,,,,,,,0.436038,,,,,4.868
2004-07-07,1110.624,1110.624,,,,,,,,,-0.950696,,,,,-10.66
2004-07-08,1113.027,1113.027,,,,,,,,,0.216365,,,,,2.403
2004-07-09,1106.915,1106.915,,,,,,,,,-0.549133,,,,,-6.112
2004-07-12,1083.178,1083.178,,,,,,,,,-2.144428,,,,,-23.737
2004-07-13,1086.815,1086.815,,,,,,,,,0.335771,,,,,3.637
2004-07-14,1088.779,1088.779,,,,,,,,,0.180712,,,,,1.964
2004-07-15,1104.007,1104.007,,,,,,,,,1.398631,,,,,15.228
2004-07-16,1132.799,1132.799,,,,,,,,,2.607954,,,,,28.792
2004-07-19,1134.501,1134.501,,,,,,,,,0.150247,,,,,1.702
2004-07-20,1125.876,1125.876,,,,,,,,,-0.760246,,,,,-8.625
2004-07-21,1125.662,1125.662,,,,,,,,,-0.019007,,,,,-0.214
2004-07-22,1097.859,1097.859,,,,,,,,,-2.469924,,,,,-27.803
2004-07-23,1101.599,1101.599,,,,,,,,,0.340663,,,,,3.74
2004-07-26,1087.268,1087.268,,,,,,,,,-1.300927,,,,,-14.331
2004-07-27,1083.398,1083.398,,,,,,,,,-0.355938,,,,,-3.87
2004-07-28,1089.52,1089.52,,,,,,,,,0.565074,,,,,6.122
2004-07-29,1104.167,1104.167,,,,,,,,,1.344353,,,,,14.647
2004-07-30,1088.677,1088.677,,,,,,,,,-1.402868,,,,,-15.49
2004-08-02,1080.55,1080.55,,,,,,,,,-0.746502,,,,,-8.127
2004-08-03,1073.583,1073.583,,,,,,,,,-0.644764,,,,,-6.967
2004-08-04,1103.551,1103.551,,,,,,,,,2.7914,,,,,29.968
2004-08-05,1088.814,1088.814,,,,,,,,,-1.335416,,,,,-14.737
2004-08-06,1088.241,1088.241,,,,,,,,,-0.052626,,,,,-0.573
2004-08-09,1093.479,1093.479,,,,,,,,,0.481327,,,,,5.238
2004-08-10,1098.586,1098.586,,,,,,,,,0.467041,,,,,5.107
2004-08-11,1086.077,1086.077,,,,,,,,,-1.138646,,,,,-12.509
2004-08-12,1074.817,1074.817,,,,,,,,,-1.036759,,,,,-11.26
2004-08-13,1077.245,1077.245,,,,,,,,,0.225899,,,,,2.428
2004-08-16,1067.596,1067.596,,,,,,,,,-0.895711,,,,,-9.649
2004-08-17,1072.51,1072.51,,,,,,,,,0.460286,,,,,4.914
2004-08-18,1071.827,1071.827,,,,,,,,,-0.063682,,,,,-0.683
2004-08-19,1059.198,1059.198,,,,,,,,,-1.178269,,,,,-12.629
2004-08-20,1060.229,1060.229,,,,,,,,,0.097338,,,,,1.031
2004-08-23,1047.212,1047.212,,,,,,,,,-1.227754,,,,,-13.017
2004-08-24,1059.42,1059.42,,,,,,,,,1.165762,,,,,12.208
2004-08-25,1055.526,1055.526,,,,,,,,,-0.36756,,,,,-3.894
2004-08-26,1050.995,1050.995,,,,,,,,,-0.429265,,,,,-4.531
2004-08-27,1039.238,1039.238,,,,,,,,,-1.118654,,,,,-11.757
2004-08-30,1038.344,1038.344,,,,,,,,,-0.086025,,,,,-0.894
2004-08-31,1055.97,1055.97,,,,,,,,,1.697511,,,,,17.626
2004-09-01,1040.055,1040.055,,,,,,,,,-1.507145,,,,,-15.915
2004-09-02,1045.369,1045.369,,,,,,,,,0.510935,,,,,5.314
2004-09-03,1043.537,1043.537,,,,,,,,,-0.175249,,,,,-1.832
2004-09-06,1039.668,1039.668,,,,,,,,,-0.370758,,,,,-3.869
2004-09-07,1041.485,1041.485,,,,,,,,,0.174767,,,,,1.817
2004-09-08,1031.606,1031.606,,,,,,,,,-0.948549,,,,,-9.879
2004-09-09,1012.556,1012.556,,,,,,,,,-1.846635,,,,,-19.05
2004-09-10,1015.151,1015.151,,,,,,,,,0.256282,,,,,2.595
2004-09-13,993.263,993.263,,,,,,,,,-2.156132,,,,,-21.888
2004-09-14,1023.406,1023.406,,,,,,,,,3.034745,,,,,30.143
2004-09-15,1066.282,1066.282,,,,,,,,,4.18954,,,,,42.876
2004-09-16,1077.915,1077.915,,,,,,,,,1.090987,,,,,11.633
2004-09-17,1112.767,1112.767,,,,,,,,,3.233279,,,,,34.852
2004-09-20,1152.126,1152.126,,,,,,,,,3.537039,,,,,39.359
2004-09-21,1143.458,1143.458,,,,,,,,,-0.752348,,,,,-8.668
2004-09-22,1120.108,1120.108,,,,,,,,,-2.042051,,,,,-23.35
2004-09-23,1157.928,1157.928,,,,,,,,,3.37646,,,,,37.82
2004-09-24,1135.973,1135.973,,,,,,,,,-1.896059,,,,,-21.955
2004-09-27,1128.048,1128.048,,,,,,,,,-0.69764,,,,,-7.925
2004-09-28,1136.339,1136.339,,,,,,,,,0.734986,,,,,8.291
2004-09-29,1124.008,1124.008,,,,,,,,,-1.085152,,,,,-12.331
2004-09-30,1109.324,1109.324,,,,,,,,,-1.306396,,,,,-14.684
2004-10-08,1131.915,1131.915,,,,,,,,,2.036465,,,,,22.591
2004-10-11,1126.332,1126.332,,,,,,,,,-0.493235,,,,,-5.583
2004-10-12,1103.547,1103.547,,,,,,,,,-2.022938,,,,,-22.785
2004-10-13,1104.178,1104.178,,,,,,,,,0.057179,,,,,0.631
2004-10-14,1060.127,1060.127,,,,,,,,,-3.989484,,,,,-44.051
2004-10-15,1061.642,1061.642,,,,,,,,,0.142907,,,,,1.515
2004-10-18,1063.472,1063.472,,,,,,,,,0.172374,,,,,1.83
2004-10-19,1066.636,1066.636,,,,,,,,,0.297516,,,,,3.164
2004-10-20,1062.902,1062.902,,,,,,,,,-0.350073,,,,,-3.734
2004-10-21,1049.968,1049.968,,,,,,,,,-1.216857,,,,,-12.934
2004-10-22,1063.143,1063.143,,,,,,,,,1.2548,,,,,13.175
2004-10-25,1049.19,1049.19,,,,,,,,,-1.312429,,,,,-13.953
2004-10-26,1059.254,1059.254,,,,,,,,,0.959216,,,,,10.064
2004-10-27,1069.685,1069.685,,,,,,,,,0.98475,,,,,10.431
2004-10-28,1068.678,1068.678,,,,,,,,,-0.09414,,,,,-1.007
2004-10-29,1050.299,1050.299,,,,,,,,,-1.719788,,,,,-18.379
